,Unnamed: 0,Room Description,Guest Room Info,Room Description Expanded,cluster_id
22771,22771,"ABBOTT GPP|ABBOTT GLOBAL RECOGNITION RATE, SEE RATE DETAILS, SUPERIOR, SUITE, 2 QUEEN, SOFA BED",Superior Suite,"ABBOTT GPP|ABBOTT GLOBAL RECOGNITION RATE, SEE RATE DETAILS, SUPERIOR, SUITE, 2 QUEEN, SOFA BED",20
22772,22772,"AARP RATE|1 KING BED, SUPERIOR SUITE NSMK WITH 45 SQUARE METER, FREE WIFI, SEPARATE BALCONY, SHOWER",Superior Suite,"AARP RATE|1 KING BED, SUPERIOR SUITE NON SMOKING WITH 45 SQUARE METER, FREE WIFI, SEPARATE BALCONY, SHOWER",32
22773,22773,GLOBAL PROGRAM 2 PLUS NIGHTS|1 BDRM SUPERIOR SUITE - QUEEN - FULL KITCHEN FREE WIFI - LAUNDRY - STUDY - SEPARATE LIVING,Superior Suite,GLOBAL PROGRAM 2 PLUS NIGHTS|1 BEDROOM SUPERIOR SUITE - QUEEN - FULL KITCHEN FREE WIFI - LAUNDRY - STUDY - SEPARATE LIVING,26
22774,22774,"BEST AVAILABLE RATE FLEXIBLE|1 KING BED, SUPERIOR SUITE NSMK WITH 45 SQUARE METER, FREE WIFI, SEPARATE BALCONY, SHOWER",Superior Suite,"BEST AVAILABLE RATE FLEXIBLE|1 KING BED, SUPERIOR SUITE NON SMOKING WITH 45 SQUARE METER, FREE WIFI, SEPARATE BALCONY, SHOWER",32
22775,22775,"CWT BUSINESS RATES CWV|1 KING BED SUPERIOR SUITE WEST BUILDING UPPER FLOOR NSMK WITH FREE WIFI, FREE BREAKFAST, SOFA",Superior Suite,"CWT BUSINESS RATES CWV|1 KING BED SUPERIOR SUITE WEST BUILDING UPPER FLOOR NON SMOKING WITH FREE WIFI, FREE BREAKFAST, SOFA",16
22776,22776,"AAA DISCOUNT|1 KING BED, SUPERIOR SUITE NSMK WITH 45 SQUARE METER, FREE WIFI, SEPARATE BALCONY, SHOWER",Superior Suite,"AAA DISCOUNT|1 KING BED, SUPERIOR SUITE NON SMOKING WITH 45 SQUARE METER, FREE WIFI, SEPARATE BALCONY, SHOWER",32
22777,22777,VIRTUOSO HOTEL PROGR YOUR|GUESTS ENJOY  BREAKFAST FOR UP TO TWO SUPERIOR SUITE 1 KING NON-SMOKING THE 80 SQM/860 SQFT NON-SMOKING SUPERIOR SUITE PROVIDES STUNNING VIEWS TO,Superior Suite,VIRTUOSO HOTEL PROGR YOUR|GUESTS ENJOY  BREAKFAST FOR UP TO TWO SUPERIOR SUITE 1 KING NON-SMOKING THE 80 SQM/860 SQFT NON-SMOKING SUPERIOR SUITE PROVIDES STUNNING VIEWS TO,32
22778,22778,"SENIOR DISCOUNT|1 KING BED, SUPERIOR SUITE NSMK WITH 45 SQUARE METER, FREE WIFI, SEPARATE BALCONY, SHOWER",Superior Suite,"SENIOR DISCOUNT|1 KING BED, SUPERIOR SUITE NON SMOKING WITH 45 SQUARE METER, FREE WIFI, SEPARATE BALCONY, SHOWER",32
22779,22779,"CARLSON WAGONLIT TRAVEL|1 KING BED SUPERIOR SUITE WEST BUILDING UPPER FLOOR NSMK WITH FREE WIFI, FREE BREAKFAST, SOFA",Superior Suite,"CARLSON WAGONLIT TRAVEL|1 KING BED SUPERIOR SUITE WEST BUILDING UPPER FLOOR NON SMOKING WITH FREE WIFI, FREE BREAKFAST, SOFA",32
22780,22780,WHERE NEXT|THREE BEDROOM SUPERIOR SUITE-131SQM-LIVING AREA 3 BEDROOMS ENSUITE BATHROOM-3 KING OR 6 SINGLES,Superior Suite,WHERE NEXT|THREE BEDROOM SUPERIOR SUITE-131SQM-LIVING AREA 3 BEDROOMS ENSUITE BATHROOM-3 KING OR 6 SINGLES,11
22781,22781,"AAA RATE|1 KING 1BR SUPERIOR SUITE NSMK WITH FREE WIFI, FREE HOT BREAKFAST, HOT TUB, MINI-FRIDGE",Superior Suite,"AAA RATE|1 KING 1BR SUPERIOR SUITE NON SMOKING WITH FREE WIFI, FREE HOT BREAKFAST, HOT TUB, MINI-FRIDGE",21
22782,22782,BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A INTERCONTINENTAL SUPERIOR SUITE YOUR SPACIOUS 135 SQ METER SUITE WITH SCENIC VIEW BALCONY AND SEPARATE SOFA LOUNGE WALK,Superior Suite,BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A INTERCONTINENTAL SUPERIOR SUITE YOUR SPACIOUS 135 SQ METER SUITE WITH SCENIC VIEW BALCONY AND SEPARATE SOFA LOUNGE WALK,10
22783,22783,"BEST AVAILABLE RATE FLEXIBLE|1 KING 1BR SUPERIOR SUITE NSMK WITH FREE WIFI, FREE HOT BREAKFAST, HOT TUB, MINI-FRIDGE",Superior Suite,"BEST AVAILABLE RATE FLEXIBLE|1 KING 1BR SUPERIOR SUITE NON SMOKING WITH FREE WIFI, FREE HOT BREAKFAST, HOT TUB, MINI-FRIDGE",21
22784,22784,"WYNDHAM REWARDS DOUBLE POINTS|1 KING 1BR SUPERIOR SUITE NSMK WITH FREE WIFI, FREE HOT BREAKFAST, HOT TUB, MINI-FRIDGE",Superior Suite,"WYNDHAM REWARDS DOUBLE POINTS|1 KING 1BR SUPERIOR SUITE NON SMOKING WITH FREE WIFI, FREE HOT BREAKFAST, HOT TUB, MINI-FRIDGE",6
22785,22785,MRATE AVAIL FLEXIBLE RATE|SUPERIOR SUITE WITH A DOUBLE BED AND EXTENDABLE SOFA,Superior Suite,MRATE AVAIL FLEXIBLE RATE|SUPERIOR SUITE WITH A DOUBLE BED AND EXTENDABLE SOFA,32
22786,22786,"ABC GLOBAL SERVICES PROMO|SUPERIOR SUITE, ONE KING-SIZE BED, SEPARATE LIV ING AREA",Superior Suite,"ABC GLOBAL SERVICES PROMO|SUPERIOR SUITE, ONE KING-SIZE BED, SEPARATE LIV ING AREA",32
22787,22787,"SPECIAL EVENT RT PRGM|SPECIAL EVENT ROOM ONLY RATE, PREPAY IN FULL, NO CHANGES, SEE RATE DETAILS, SUPERIOR SUITE, 1 BEDROOM SUITE, 1 KING, SOFA BE",Superior Suite,"SPECIAL EVENT RT PRGM|SPECIAL EVENT ROOM ONLY RATE, PREPAY IN FULL, NO CHANGES, SEE RATE DETAILS, SUPERIOR SUITE, 1 BEDROOM SUITE, 1 KING, SOFA BE",13
22788,22788,"GOVERNMENT RATE-BB/BED BRKFAST|EMPLOYEE ID REQUIRED AT CHECK IN 1 BEDROOM SUPERIOR SUITE, CITY VIEW, 1 KING OR",Superior Suite,"GOVERNMENT RATE-BB/BED BRKFAST|EMPLOYEE ID REQUIRED AT CHECK IN 1 BEDROOM SUPERIOR SUITE, CITY VIEW, 1 KING OR",32
22789,22789,"CTM|SUPERIOR SUITE, 1 KING SIZE BED, CITY VIEW",Superior Suite,"CTM|SUPERIOR SUITE, 1 KING SIZE BED, CITY VIEW",32
22790,22790,MRATE AVAIL FLEXIBLE RATE - BB|SUPERIOR SUITE WITH A DOUBLE BED AND EXTENDABLE SOFA,Superior Suite,MRATE AVAIL FLEXIBLE RATE - BB|SUPERIOR SUITE WITH A DOUBLE BED AND EXTENDABLE SOFA,32
22791,22791,WHERE NEXT|ONE BEDROOM SUPERIOR SUITE-45-65SQM-SEPARATE LIVING AND BEDROOM AREAS-KING OR TWIN BED,Superior Suite,WHERE NEXT|ONE BEDROOM SUPERIOR SUITE-45-65SQM-SEPARATE LIVING AND BEDROOM AREAS-KING OR TWIN BED,11
22792,22792,"REGULAR RATE|FLEXIBLE RATE, PREMIUM SUITE, 1 BEDROOM LARGER SUITE, 2 QUEEN, SOFA BED",Premier Suite,"REGULAR RATE|FLEXIBLE RATE, PREMIUM SUITE, 1 BEDROOM LARGER SUITE, 2 QUEEN, SOFA BED",5
22793,22793,BEST FLEXIBLE RATE|PREMIER 2 BR SUITE-2 QUEENS-970SQFT- WIFI-1 BATHROOM-KITCHEN-LIVING-DINING,Premier Suite,BEST FLEXIBLE RATE|PREMIER 2 BEDROOM SUITE-2 QUEENS-970SQFT- WIFI-1 BATHROOM-KITCHEN-LIVING-DINING,11
22794,22794,BEST FLEXIBLE RATE|PREMIER 1 BR SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,Premier Suite,BEST FLEXIBLE RATE|PREMIER 1 BEDROOM SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,11
22795,22795,PREFERRED PRIDE|TWO BDRM PREMIER STE. 1640 SQ FT 153 SQM LV RM. CHEFS KITCHEN 2.5 BATHRMS. COMP WIFI,Premier Suite,PREFERRED PRIDE|TWO BEDROOM PREMIER SUITE. 1640 SQ FT 153 SQM LV ROOM. CHEFS KITCHEN 2.5 BATHRMS. COMP WIFI,26
22796,22796,BEST AVAILABLE RATE|TWO BDRM PREMIER STE. 1640 SQ FT 153 SQM LV RM. CHEFS KITCHEN 2.5 BATHRMS. COMP WIFI,Premier Suite,BEST AVAILABLE RATE|TWO BEDROOM PREMIER SUITE. 1640 SQ FT 153 SQM LV ROOM. CHEFS KITCHEN 2.5 BATHRMS. COMP WIFI,26
22797,22797,JEAN GEORGES BED AND BREAKFAST|TWO BDRM PREMIER STE. 1640 SQ FT 153 SQM LV RM. CHEFS KITCHEN 2.5 BATHRMS. COMP WIFI,Premier Suite,JEAN GEORGES BED AND BREAKFAST|TWO BEDROOM PREMIER SUITE. 1640 SQ FT 153 SQM LV ROOM. CHEFS KITCHEN 2.5 BATHRMS. COMP WIFI,26
22798,22798,SUITE SLUMBER PARTY|TWO BDRM PREMIER STE. 1640 SQ FT 153 SQM LV RM. CHEFS KITCHEN 2.5 BATHRMS. COMP WIFI,Premier Suite,SUITE SLUMBER PARTY|TWO BEDROOM PREMIER SUITE. 1640 SQ FT 153 SQM LV ROOM. CHEFS KITCHEN 2.5 BATHRMS. COMP WIFI,26
22799,22799,PREFERRED PRIDE|1 BDRM PREMIER STE. KN BED. 1000 SQFT. 93 SQM VIEW 77 ST. LV RM. KTCHN 1.5 BATHRMS. COMP WIFI,Premier Suite,PREFERRED PRIDE|1 BEDROOM PREMIER SUITE. KN BED. 1000 SQFT. 93 SQM VIEW 77 ST. LV ROOM. KTCHN 1.5 BATHRMS. COMP WIFI,26
22800,22800,JEAN GEORGES BED AND BREAKFAST|1 BDRM PREMIER STE. KN BED. 1000 SQFT. 93 SQM VIEW 77 ST. LV RM. KTCHN 1.5 BATHRMS. COMP WIFI,Premier Suite,JEAN GEORGES BED AND BREAKFAST|1 BEDROOM PREMIER SUITE. KN BED. 1000 SQFT. 93 SQM VIEW 77 ST. LV ROOM. KTCHN 1.5 BATHRMS. COMP WIFI,26
22801,22801,BEST AVAILABLE RATE|1 BDRM PREMIER STE. KN BED. 1000 SQFT. 93 SQM VIEW 77 ST. LV RM. KTCHN 1.5 BATHRMS. COMP WIFI,Premier Suite,BEST AVAILABLE RATE|1 BEDROOM PREMIER SUITE. KN BED. 1000 SQFT. 93 SQM VIEW 77 ST. LV ROOM. KTCHN 1.5 BATHRMS. COMP WIFI,26
22802,22802,SUITE SLUMBER PARTY|1 BDRM PREMIER STE. KN BED. 1000 SQFT. 93 SQM VIEW 77 ST. LV RM. KTCHN 1.5 BATHRMS. COMP WIFI,Premier Suite,SUITE SLUMBER PARTY|1 BEDROOM PREMIER SUITE. KN BED. 1000 SQFT. 93 SQM VIEW 77 ST. LV ROOM. KTCHN 1.5 BATHRMS. COMP WIFI,26
22803,22803,BEST FLEXIBLE RATE|PREMIER 3 BR SUITE-3 KINGS OR QNS-1740SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,Premier Suite,BEST FLEXIBLE RATE|PREMIER 3 BEDROOM SUITE-3 KINGS OR QNS-1740SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,11
22804,22804,BEST FLEXIBLE RATE|PREMIER 2 BR SUITE-2 KINGS OR QNS-1300SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,Premier Suite,BEST FLEXIBLE RATE|PREMIER 2 BEDROOM SUITE-2 KINGS OR QNS-1300SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,11
22805,22805,I PREFER MEMBER RATE|PREMIER 2 BR SUITE-2 QUEENS-970SQFT- WIFI-1 BATHROOM-KITCHEN-LIVING-DINING,Premier Suite,I PREFER MEMBER RATE|PREMIER 2 BEDROOM SUITE-2 QUEENS-970SQFT- WIFI-1 BATHROOM-KITCHEN-LIVING-DINING,11
22806,22806,AAA RATE- ID REQUIRED|PREMIER 2 BR SUITE-2 QUEENS-970SQFT- WIFI-1 BATHROOM-KITCHEN-LIVING-DINING,Premier Suite,AAA RATE- ID REQUIRED|PREMIER 2 BEDROOM SUITE-2 QUEENS-970SQFT- WIFI-1 BATHROOM-KITCHEN-LIVING-DINING,11
22807,22807,AARP - SENIOR RATE|PREMIER 2 BR SUITE-2 QUEENS-970SQFT- WIFI-1 BATHROOM-KITCHEN-LIVING-DINING,Premier Suite,AARP - SENIOR RATE|PREMIER 2 BEDROOM SUITE-2 QUEENS-970SQFT- WIFI-1 BATHROOM-KITCHEN-LIVING-DINING,11
22808,22808,I PREFER MEMBER RATE|PREMIER 1 BR SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,Premier Suite,I PREFER MEMBER RATE|PREMIER 1 BEDROOM SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,11
22809,22809,AARP - SENIOR RATE|PREMIER 1 BR SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,Premier Suite,AARP - SENIOR RATE|PREMIER 1 BEDROOM SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,11
22810,22810,AAA RATE- ID REQUIRED|PREMIER 1 BR SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,Premier Suite,AAA RATE- ID REQUIRED|PREMIER 1 BEDROOM SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,11
22811,22811,I PREFER MEMBER RATE|PREMIER 3 BR SUITE-3 KINGS OR QNS-1740SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,Premier Suite,I PREFER MEMBER RATE|PREMIER 3 BEDROOM SUITE-3 KINGS OR QNS-1740SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,11
22812,22812,I PREFER MEMBER RATE|PREMIER 2 BR SUITE-2 KINGS OR QNS-1300SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,Premier Suite,I PREFER MEMBER RATE|PREMIER 2 BEDROOM SUITE-2 KINGS OR QNS-1300SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,11
22813,22813,AARP - SENIOR RATE|PREMIER 3 BR SUITE-3 KINGS OR QNS-1740SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,Premier Suite,AARP - SENIOR RATE|PREMIER 3 BEDROOM SUITE-3 KINGS OR QNS-1740SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,11
22814,22814,AAA RATE- ID REQUIRED|PREMIER 3 BR SUITE-3 KINGS OR QNS-1740SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,Premier Suite,AAA RATE- ID REQUIRED|PREMIER 3 BEDROOM SUITE-3 KINGS OR QNS-1740SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,11
22815,22815,AAA RATE- ID REQUIRED|PREMIER 2 BR SUITE-2 KINGS OR QNS-1300SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,Premier Suite,AAA RATE- ID REQUIRED|PREMIER 2 BEDROOM SUITE-2 KINGS OR QNS-1300SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,11
22816,22816,AARP - SENIOR RATE|PREMIER 2 BR SUITE-2 KINGS OR QNS-1300SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,Premier Suite,AARP - SENIOR RATE|PREMIER 2 BEDROOM SUITE-2 KINGS OR QNS-1300SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,11
22817,22817,I PREFER MEMBER RATE|ADA PREMIER 1 BR SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,Premier Suite,I PREFER MEMBER RATE|ACCESSIBLE PREMIER 1 BEDROOM SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,11
22818,22818,AAA RATE- ID REQUIRED|ADA PREMIER 1 BR SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,Premier Suite,AAA RATE- ID REQUIRED|ACCESSIBLE PREMIER 1 BEDROOM SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,11
22819,22819,GDS SUMMER EXCLUSIVE|PREMIER 2 BR SUITE-2 QUEENS-970SQFT- WIFI-1 BATHROOM-KITCHEN-LIVING-DINING,Premier Suite,GDS SUMMER EXCLUSIVE|PREMIER 2 BEDROOM SUITE-2 QUEENS-970SQFT- WIFI-1 BATHROOM-KITCHEN-LIVING-DINING,11
22820,22820,GDS SUMMER EXCLUSIVE|PREMIER 1 BR SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,Premier Suite,GDS SUMMER EXCLUSIVE|PREMIER 1 BEDROOM SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,11
22821,22821,GDS SUMMER EXCLUSIVE|PREMIER 3 BR SUITE-3 KINGS OR QNS-1740SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,Premier Suite,GDS SUMMER EXCLUSIVE|PREMIER 3 BEDROOM SUITE-3 KINGS OR QNS-1740SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,11
22822,22822,GDS SUMMER EXCLUSIVE|PREMIER 2 BR SUITE-2 KINGS OR QNS-1300SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,Premier Suite,GDS SUMMER EXCLUSIVE|PREMIER 2 BEDROOM SUITE-2 KINGS OR QNS-1300SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,11
22823,22823,"MRATE AVAIL SAVOR, THE FRENCH|PRESTIGE SUITE, 1 KING BED, BOSPHORUS VIEW",Premier Suite,"MRATE AVAIL SAVOR, THE FRENCH|PRESTIGE SUITE, 1 KING BED, BOSPHORUS VIEW",20
22824,22824,PREFERRED ADVANCE PURCHASE|PREMIER 2 BR SUITE-2 QUEENS-970SQFT- WIFI-1 BATHROOM-KITCHEN-LIVING-DINING,Premier Suite,PREFERRED ADVANCE PURCHASE|PREMIER 2 BEDROOM SUITE-2 QUEENS-970SQFT- WIFI-1 BATHROOM-KITCHEN-LIVING-DINING,34
22825,22825,PREFERRED ADVANCE PURCHASE|ADA PREMIER 1 BR SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,Premier Suite,PREFERRED ADVANCE PURCHASE|ACCESSIBLE PREMIER 1 BEDROOM SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,34
22826,22826,WELLNESS PACKAGE|TWO BDRM PREMIER STE. 1640 SQ FT 153 SQM LV RM. CHEFS KITCHEN 2.5 BATHRMS. COMP WIFI,Premier Suite,WELLNESS PACKAGE|TWO BEDROOM PREMIER SUITE. 1640 SQ FT 153 SQM LV ROOM. CHEFS KITCHEN 2.5 BATHRMS. COMP WIFI,26
22827,22827,BEST AVAILABLE RATE|2 DOUBLE BEDS PREMIUM SUITE NON SMOKING WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,Premier Suite,BEST AVAILABLE RATE|2 DOUBLE BEDS PREMIUM SUITE NON SMOKING WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,31
22828,22828,PREFERRED ADVANCE PURCHASE|PREMIER 3 BR SUITE-3 KINGS OR QNS-1740SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,Premier Suite,PREFERRED ADVANCE PURCHASE|PREMIER 3 BEDROOM SUITE-3 KINGS OR QNS-1740SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,34
22829,22829,PREFERRED ADVANCE PURCHASE|PREMIER 2 BR SUITE-2 KINGS OR QNS-1300SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,Premier Suite,PREFERRED ADVANCE PURCHASE|PREMIER 2 BEDROOM SUITE-2 KINGS OR QNS-1300SQFT- WIFI-2 BATHROOMS-KITCHEN-LIVING-DINING,34
22830,22830,PREFERRED ADVANCE PURCHASE|PREMIER 1 BR SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,Premier Suite,PREFERRED ADVANCE PURCHASE|PREMIER 1 BEDROOM SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,34
22831,22831,WELLNESS PACKAGE|1 BDRM PREMIER STE. KN BED. 1000 SQFT. 93 SQM VIEW 77 ST. LV RM. KTCHN 1.5 BATHRMS. COMP WIFI,Premier Suite,WELLNESS PACKAGE|1 BEDROOM PREMIER SUITE. KN BED. 1000 SQFT. 93 SQM VIEW 77 ST. LV ROOM. KTCHN 1.5 BATHRMS. COMP WIFI,26
22832,22832,STAY MORE - SAVE MORE|PREMIER 1 BR SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,Premier Suite,STAY MORE - SAVE MORE|PREMIER 1 BEDROOM SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,11
22833,22833,FLEXIBLE RATE|1 KING BEDROOM PREMIUM SUITE W/SLEEPER SOFA 43 IN HD TV - WIFI AVAILABLE - CLOCK W/ MP3,Premier Suite,FLEXIBLE RATE|1 KING BEDROOM PREMIUM SUITE WITHSLEEPER SOFA 43 IN HD TV - WIFI AVAILABLE - CLOCK WITH/ MP3,31
22834,22834,2X POINTS PACKAGE|1 KING BEDROOM PREMIUM SUITE W/SLEEPER SOFA 43 IN HD TV - WIFI AVAILABLE - CLOCK W/ MP3,Premier Suite,2X POINTS PACKAGE|1 KING BEDROOM PREMIUM SUITE WITHSLEEPER SOFA 43 IN HD TV - WIFI AVAILABLE - CLOCK WITH/ MP3,6
22835,22835,2X POINTS PACKAGE|2 DOUBLE BEDS PREMIUM SUITE NON SMOKING WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,Premier Suite,2X POINTS PACKAGE|2 DOUBLE BEDS PREMIUM SUITE NON SMOKING WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,6
22836,22836,SEMI-FLEX|1 KING BEDROOM PREMIUM SUITE W/SLEEPER SOFA 43 IN HD TV - WIFI AVAILABLE - CLOCK W/ MP3,Premier Suite,SEMI-FLEX|1 KING BEDROOM PREMIUM SUITE WITHSLEEPER SOFA 43 IN HD TV - WIFI AVAILABLE - CLOCK WITH/ MP3,31
22837,22837,STAY MORE - SAVE MORE|ADA PREMIER 1 BR SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,Premier Suite,STAY MORE - SAVE MORE|ACCESSIBLE PREMIER 1 BEDROOM SUITE-1 KING OR QUEEN-750SQFT- WIFI-KITCHEN-LIVING-DINING,11
22838,22838,BEST AVAILABLE RATE|2 ROOM CORNER PREMIUM SUITE-1 KING BED NOSMOK INCLUDES WIFI AND IN-SUITE DRINKS/SNACKS,Premier Suite,BEST AVAILABLE RATE|2 ROOM CORNER PREMIUM SUITE-1 KING BED NON SMOKING INCLUDES WIFI AND IN-SUITE DRINKS/SNACKS,18
22839,22839,"REGULAR RATE|FLEXIBLE RATE, INCLUDES BREAKFAST DAILY, SEE RATE DETAILS, PREMIUM ONE BEDROOM SUITE, 1 BEDROOM SUITE, 1 DOUBLE, SOFA BED",Premier Suite,"REGULAR RATE|FLEXIBLE RATE, INCLUDES BREAKFAST DAILY, SEE RATE DETAILS, PREMIUM ONE BEDROOM SUITE, 1 BEDROOM SUITE, 1 DOUBLE, SOFA BED",5
22840,22840,FLEXIBLE RATE|2 ROOM PREMIUM SUITE-1 KING BED-NONSMOKING INCLUDES WIFI AND IN-SUITE DRINKS/SNACKS,Premier Suite,FLEXIBLE RATE|2 ROOM PREMIUM SUITE-1 KING BED-NONSMOKING INCLUDES WIFI AND IN-SUITE DRINKS/SNACKS,18
22841,22841,FLEXIBLE RATE|2 ROOM PREMIUM SUITE-2 QUEENS BEDS-NONSMOKING INCLUDES WIFI AND IN-SUITE DRINKS/SNACKS,Premier Suite,FLEXIBLE RATE|2 ROOM PREMIUM SUITE-2 QUEENS BEDS-NONSMOKING INCLUDES WIFI AND IN-SUITE DRINKS/SNACKS,18
22842,22842,"PREPAY NONREF BKFT|PREPAY NON-REFUNDABLE WITH BREAKFAST, INCLUDES BREAKFAST, SEE RATE DETAILS, PREMIUM ONE BEDROOM SUITE, 1 BEDROOM SUITE, 1 DO",Premier Suite,"PREPAY NONREF BKFT|PREPAY NON-REFUNDABLE WITH BREAKFAST, INCLUDES BREAKFAST, SEE RATE DETAILS, PREMIUM ONE BEDROOM SUITE, 1 BEDROOM SUITE, 1 DO",13
22843,22843,DAILY RATE|PRESTIGE SUITE 109SQM-1176SQFT-1 KING SIZE- PARK VIEW-TERRACEMAXOCC4,Premier Suite,DAILY RATE|PRESTIGE SUITE 109SQM-1176SQFT-1 KING SIZE- PARK VIEW-TERRACEMAXOCC4,20
22844,22844,BREAKFAST INCLUSIVE|PRESTIGE SUITE 109SQM-1176SQFT-1 KING SIZE- PARK VIEW-TERRACEMAXOCC4,Premier Suite,BREAKFAST INCLUSIVE|PRESTIGE SUITE 109SQM-1176SQFT-1 KING SIZE- PARK VIEW-TERRACEMAXOCC4,20
22845,22845,CWT PROGRAM -HONORS DISCOUNT|2 DOUBLE BEDS PREMIUM SUITE NON SMOKING WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,Premier Suite,CWT PROGRAM -HONORS DISCOUNT|2 DOUBLE BEDS PREMIUM SUITE NON SMOKING WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,24
22846,22846,CWT PROGRAM -PREFERRED|2 DOUBLE BEDS PREMIUM SUITE NON SMOKING WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,Premier Suite,CWT PROGRAM -PREFERRED|2 DOUBLE BEDS PREMIUM SUITE NON SMOKING WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,31
22847,22847,SEMI-FLEX|2 ROOM PREMIUM SUITE-1 KING BED-NONSMOKING INCLUDES WIFI AND IN-SUITE DRINKS/SNACKS,Premier Suite,SEMI-FLEX|2 ROOM PREMIUM SUITE-1 KING BED-NONSMOKING INCLUDES WIFI AND IN-SUITE DRINKS/SNACKS,18
22848,22848,SEMI-FLEX|2 ROOM PREMIUM SUITE-2 QUEENS BEDS-NONSMOKING INCLUDES WIFI AND IN-SUITE DRINKS/SNACKS,Premier Suite,SEMI-FLEX|2 ROOM PREMIUM SUITE-2 QUEENS BEDS-NONSMOKING INCLUDES WIFI AND IN-SUITE DRINKS/SNACKS,18
22849,22849,"REGULAR RATE|FLEXIBLE RATE, PREMIER SUITE, M CLUB LOUNGE ACCESS, SUITE",Premier Suite,"REGULAR RATE|FLEXIBLE RATE, PREMIER SUITE, M CLUB LOUNGE ACCESSIBLE, SUITE",5
