Unnamed: 0,Room Description,Guest Room Info,Room Description Expanded,LDA_Topic,Top Words,BERTopic_Topic,BERTopic_Top_Words,NMF_Topic,NMF_Topic_Name,TFIDF_LDA_Topic,TFIDF_LDA_Topic_Name
21026,"AARP RATE|2 DOUBLES SUPERIOR SKYLINE VIEW ROOM NSMK WITH FREE WIFI, BALCONY, FRIDGE, HDTV",Superior Room,"AARP RATE|2 DOUBLES SUPERIOR SKYLINE VIEW ROOM NON SMOKING WITH FREE WIFI, BALCONY, FRIDGE, HDTV",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",-1,Outlier,6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
21027,"SENIOR DISCOUNT|2 DOUBLES SUPERIOR SKYLINE VIEW ROOM NSMK WITH FREE WIFI, BALCONY, FRIDGE, HDTV",Superior Room,"SENIOR DISCOUNT|2 DOUBLES SUPERIOR SKYLINE VIEW ROOM NON SMOKING WITH FREE WIFI, BALCONY, FRIDGE, HDTV",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
21028,"AAA DISCOUNT|2 DOUBLES SUPERIOR SKYLINE VIEW ROOM NSMK WITH FREE WIFI, BALCONY, FRIDGE, HDTV",Superior Room,"AAA DISCOUNT|2 DOUBLES SUPERIOR SKYLINE VIEW ROOM NON SMOKING WITH FREE WIFI, BALCONY, FRIDGE, HDTV",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
21029,"REGULAR RATE|FLEXIBLE RATE, SUPERIOR, GUEST ROOM, 1 KING, GARDEN VIEW",Superior Room,"REGULAR RATE|FLEXIBLE RATE, SUPERIOR, GUEST ROOM, 1 KING, GARDEN VIEW",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",30,room king guest room luxury room king bed room guest,15,regular rate rate flexible flexible rate guest room suite king
21030,"AARP RATE|1 KING SUPERIOR SKYLINE VIEW ROOM NSMK WITH FREE WIFI, BALCONY, FRIDGE, HDTV",Superior Room,"AARP RATE|1 KING SUPERIOR SKYLINE VIEW ROOM NON SMOKING WITH FREE WIFI, BALCONY, FRIDGE, HDTV",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",-1,Outlier,6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
21031,"SENIOR DISCOUNT|1 KING SUPERIOR SKYLINE VIEW ROOM NSMK WITH FREE WIFI, BALCONY, FRIDGE, HDTV",Superior Room,"SENIOR DISCOUNT|1 KING SUPERIOR SKYLINE VIEW ROOM NON SMOKING WITH FREE WIFI, BALCONY, FRIDGE, HDTV",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
21032,"AAA DISCOUNT|1 KING SUPERIOR SKYLINE VIEW ROOM NSMK WITH FREE WIFI, BALCONY, FRIDGE, HDTV",Superior Room,"AAA DISCOUNT|1 KING SUPERIOR SKYLINE VIEW ROOM NON SMOKING WITH FREE WIFI, BALCONY, FRIDGE, HDTV",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
21033,FLEXIBLE RATE - BREAKFAST INCL|SUPERIOR-TWIN OR QUEEN OR KING BED-25SQM-FREE WIFI-SAT TV-AC- COFFEE/TEA FACILITIES-MINIBAR,Superior Room,FLEXIBLE RATE - BREAKFAST INCL|SUPERIOR-TWIN OR QUEEN OR KING BED-25SQM-FREE WIFI-SAT TV-AC- COFFEE/TEA FACILITIES-MINIBAR,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",0,"wifi, free, tv, room, bed",12,free wifi room free bed free wifi ac ac free,8,bedroom apartment best available available rate free wifi rate bedroom
21034,FLEXIBLE RATE - BREAKFAST INCL|SUPERIOR W VIEWS-TWIN OR KING BED-25SQM-FREE WIFI-AC-COFFEE/TEA FACILITIES-MINIBAR-HAIRDRYER,Superior Room,FLEXIBLE RATE - BREAKFAST INCL|SUPERIOR WITH VIEWS-TWIN OR KING BED-25SQM-FREE WIFI-AC-COFFEE/TEA FACILITIES-MINIBAR-HAIRDRYER,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",0,"wifi, free, tv, room, bed",12,free wifi room free bed free wifi ac ac free,8,bedroom apartment best available available rate free wifi rate bedroom
21035,FLEXIBLE RATE - BREAKFAST INCL|SUPERIOR SINGLE-SINGLE BED-20SQM-FREE WIFI-AC-MINIBAR-HAIRDRYER BATHROOM FACILITIES-SAFE,Superior Room,FLEXIBLE RATE - BREAKFAST INCL|SUPERIOR SINGLE-SINGLE BED-20SQM-FREE WIFI-AC-MINIBAR-HAIRDRYER BATHROOM FACILITIES-SAFE,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",0,"wifi, free, tv, room, bed",12,free wifi room free bed free wifi ac ac free,8,bedroom apartment best available available rate free wifi rate bedroom
21036,FLEXIBLE RATE - ROOM ONLY|SUPERIOR-TWIN OR QUEEN OR KING BED-25SQM-FREE WIFI-SAT TV-AC- COFFEE/TEA FACILITIES-MINIBAR,Superior Room,FLEXIBLE RATE - ROOM ONLY|SUPERIOR-TWIN OR QUEEN OR KING BED-25SQM-FREE WIFI-SAT TV-AC- COFFEE/TEA FACILITIES-MINIBAR,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",0,"wifi, free, tv, room, bed",12,free wifi room free bed free wifi ac ac free,12,comfort room free wifi rate comfort flat screen bed sqm
21037,FLEXIBLE RATE - ROOM ONLY|SUPERIOR W VIEWS-TWIN OR KING BED-25SQM-FREE WIFI-AC-COFFEE/TEA FACILITIES-MINIBAR-HAIRDRYER,Superior Room,FLEXIBLE RATE - ROOM ONLY|SUPERIOR WITH VIEWS-TWIN OR KING BED-25SQM-FREE WIFI-AC-COFFEE/TEA FACILITIES-MINIBAR-HAIRDRYER,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",0,"wifi, free, tv, room, bed",12,free wifi room free bed free wifi ac ac free,8,bedroom apartment best available available rate free wifi rate bedroom
21038,FLEXIBLE RATE - ROOM ONLY|SUPERIOR SINGLE-SINGLE BED-20SQM-FREE WIFI-AC-MINIBAR-HAIRDRYER BATHROOM FACILITIES-SAFE,Superior Room,FLEXIBLE RATE - ROOM ONLY|SUPERIOR SINGLE-SINGLE BED-20SQM-FREE WIFI-AC-MINIBAR-HAIRDRYER BATHROOM FACILITIES-SAFE,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",0,"wifi, free, tv, room, bed",12,free wifi room free bed free wifi ac ac free,8,bedroom apartment best available available rate free wifi rate bedroom
21039,"REGULAR RATE|FLEXIBLE RATE, SUPERIOR KING, LARGER GUEST ROOM, 1 KING, SOFA BED",Superior Room,"REGULAR RATE|FLEXIBLE RATE, SUPERIOR KING, LARGER GUEST ROOM, 1 KING, SOFA BED",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",30,room king guest room luxury room king bed room guest,15,regular rate rate flexible flexible rate guest room suite king
21040,BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A SUPERIOR 1 QUEEN EXPECT MODERN ELEGANCE WHILE STAYING TRUE TO THE BARCLAY S HISTORICAL HERITAGE. EQUIPPED WITH A,Superior Room,BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A SUPERIOR 1 QUEEN EXPECT MODERN ELEGANCE WHILE STAYING TRUE TO THE BARCLAY S HISTORICAL HERITAGE. EQUIPPED WITH A,30,"best, available, rate, room, king, suite, bed, balcony, queen",1,"rate, flexible, room, bed, king",29,standard room bed type room bed type guaranteed guaranteed allocated,2,single room room single single bed living area area comp
21041,FLEXIBLE RATE - BB-BB/BED BRKF|SUPERIOR TWIN,Superior Room,FLEXIBLE RATE - BB-BB/BED BRKF|SUPERIOR TWIN,6,"bed, bb, size, luxury, king, room, business, view, cwt",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,31,membership card card required caa rate aaa caa rate membership
21042,BOOK WITH CONFIDENCE|SUPERIOR TWIN,Superior Room,BOOK WITH CONFIDENCE|SUPERIOR TWIN,31,"pool, cabana, book, private, king, room, patio, bed, confiden",1,"rate, flexible, room, bed, king",27,room double double bed double room double beds comfort room,11,wifi tv ensuite wifi world rainbow rainbow hotels hotels bar
21043,FLEXIBLE RATE|SUPERIOR KING,Superior Room,FLEXIBLE RATE|SUPERIOR KING,3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",14,flexible rate best flexible rate king king bed rate room,20,mrate avail avail flexible size bed flexible rate avail book
21044,FLEXIBLE HALF BOARD-HB/HALFBOA|SUPERIOR TWIN,Superior Room,FLEXIBLE HALF BOARD-HB/HALFBOA|SUPERIOR TWIN,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",27,room double double bed double room double beds comfort room,1,standard twin twin room queen room single room free wifi
21045,FLEXIBLE RATE - BB-BB/BED BRKF|SUPERIOR KING,Superior Room,FLEXIBLE RATE - BB-BB/BED BRKF|SUPERIOR KING,6,"bed, bb, size, luxury, king, room, business, view, cwt",-1,Outlier,5,avail flexible mrate avail rate bb flexible rate size bed,31,membership card card required caa rate aaa caa rate membership
21046,FLEXIBLE HALF BOARD-HB/HALFBOA|SUPERIOR KING,Superior Room,FLEXIBLE HALF BOARD-HB/HALFBOA|SUPERIOR KING,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",27,room double double bed double room double beds comfort room,1,standard twin twin room queen room single room free wifi
21047,BOOK WITH CONFIDENCE|SUPERIOR KING,Superior Room,BOOK WITH CONFIDENCE|SUPERIOR KING,31,"pool, cabana, book, private, king, room, patio, bed, confiden",-1,Outlier,20,city view king city bed city room city bed breakfast,11,wifi tv ensuite wifi world rainbow rainbow hotels hotels bar
21048,FLEXIBLE RATE|SUPERIOR TWIN,Superior Room,FLEXIBLE RATE|SUPERIOR TWIN,3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",14,flexible rate best flexible rate king king bed rate room,34,rsrt chg sqm wifi sq ft king bed jp morgan
21049,WEEKEND PLUS BREAKFAST-BB/BED|SUPERIOR ROOM WITH 2 SINGLE BEDS AND SOFA,Superior Room,WEEKEND PLUS BREAKFAST-BB/BED|SUPERIOR ROOM WITH 2 SINGLE BEDS AND SOFA,2,"double, room, beds, family, comfort, bed, twin, rate, single",-1,Outlier,24,single room room single single bed rate single single beds,20,mrate avail avail flexible size bed flexible rate avail book
21050,SAVER HALF BOARD-HB/HALFBOARD|SUPERIOR TWIN,Superior Room,SAVER HALF BOARD-HB/HALFBOARD|SUPERIOR TWIN,25,"wifi, comp, room, safe, sqm, fridge, twin, king, mini",1,"rate, flexible, room, bed, king",27,room double double bed double room double beds comfort room,1,standard twin twin room queen room single room free wifi
21051,SAVER HALF BOARD-HB/HALFBOARD|SUPERIOR KING,Superior Room,SAVER HALF BOARD-HB/HALFBOARD|SUPERIOR KING,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",27,room double double bed double room double beds comfort room,23,suite balcony cwt smallbiz cxl late smallbiz cxl late ck
21052,WEEKEND PLUS BREAKFAST-BB/BED|SUPERIOR ROOM WITH 1 DOUBLE BED AND SOFA,Superior Room,WEEKEND PLUS BREAKFAST-BB/BED|SUPERIOR ROOM WITH 1 DOUBLE BED AND SOFA,26,"bed, sofa, bedroom, apartment, queen, wifi, rate, king, free",-1,Outlier,27,room double double bed double room double beds comfort room,20,mrate avail avail flexible size bed flexible rate avail book
21053,WEEKEND PLUS BREAKFAST-BB/BED|SUPERIOR ROOM WITH 1 DOUBLE BED,Superior Room,WEEKEND PLUS BREAKFAST-BB/BED|SUPERIOR ROOM WITH 1 DOUBLE BED,6,"bed, bb, size, luxury, king, room, business, view, cwt",-1,Outlier,27,room double double bed double room double beds comfort room,7,king room deluxe king sq ft free wifi king corner
21054,"REGULAR RATE|FLEXIBLE RATE, SUPERIOR ROOM, GUEST ROOM, 1 KING",Superior Room,"REGULAR RATE|FLEXIBLE RATE, SUPERIOR ROOM, GUEST ROOM, 1 KING",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",30,room king guest room luxury room king bed room guest,15,regular rate rate flexible flexible rate guest room suite king
21055,"REGULAR RATE|FLEXIBLE RATE, SUPERIOR ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",Superior Room,"REGULAR RATE|FLEXIBLE RATE, SUPERIOR ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",0,regular rate rate flexible flexible rate guest room suite bedroom,4,rate details guest room stay breakfast breakfast rate room guest
21056,"STAY FOR BREAKFAST|FLEXIBLE RATE WITH BREAKFAST, SUPERIOR ROOM, GUEST ROOM, 1 KING",Superior Room,"STAY FOR BREAKFAST|FLEXIBLE RATE WITH BREAKFAST, SUPERIOR ROOM, GUEST ROOM, 1 KING",8,"stay, breakfast, room, includes, king, rate, guest, adults, senior",-1,Outlier,30,room king guest room luxury room king bed room guest,15,regular rate rate flexible flexible rate guest room suite king
21057,"STAY FOR BREAKFAST|FLEXIBLE RATE WITH BREAKFAST, SUPERIOR ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",Superior Room,"STAY FOR BREAKFAST|FLEXIBLE RATE WITH BREAKFAST, SUPERIOR ROOM, GUEST ROOM, 2 TWIN/SINGLE BED-S-",8,"stay, breakfast, room, includes, king, rate, guest, adults, senior",1,"rate, flexible, room, bed, king",18,stay breakfast breakfast rate rate includes rate details guest room,4,rate details guest room stay breakfast breakfast rate room guest
21058,BED BREAKFAST AND MORE|SUPERIOR ROOM CITY VIEW TWIN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,Superior Room,BED BREAKFAST AND MORE|SUPERIOR ROOM CITY VIEW TWIN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,4,"view, city, king, suite, bed, wifi, free, sqm, room",0,"wifi, free, tv, room, bed",20,city view king city bed city room city bed breakfast,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft
21059,BETSY FLEXIBLE RATE|OUR SUPERIOR KING IS A TRANQUIL RETREAT OVERLOOKING OUR IDYLLIC ATRIUM AND COURTYARD POOL.,Superior Room,BETSY FLEXIBLE RATE|OUR SUPERIOR KING IS A TRANQUIL RETREAT OVERLOOKING OUR IDYLLIC ATRIUM AND COURTYARD POOL.,3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",-1,Outlier,14,flexible rate best flexible rate king king bed rate room,8,bedroom apartment best available available rate free wifi rate bedroom
21060,NEW BEGINNINGS BFAST1 MEAL|SUPERIOR ROOM CITY VIEW TWIN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,Superior Room,NEW BEGINNINGS BFAST1 MEAL|SUPERIOR ROOM CITY VIEW TWIN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,4,"view, city, king, suite, bed, wifi, free, sqm, room",0,"wifi, free, tv, room, bed",20,city view king city bed city room city bed breakfast,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft
21061,BEST AVAILABLE RATE ROOM ONLY|SUPERIOR ROOM CITY VIEW TWIN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,Superior Room,BEST AVAILABLE RATE ROOM ONLY|SUPERIOR ROOM CITY VIEW TWIN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,4,"view, city, king, suite, bed, wifi, free, sqm, room",0,"wifi, free, tv, room, bed",20,city view king city bed city room city bed breakfast,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft
21062,BED BREAKFAST WIFI-SAVE 5 PCT|SUPERIOR ROOM CITY VIEW TWIN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,Superior Room,BED BREAKFAST WIFI-SAVE 5 PCT|SUPERIOR ROOM CITY VIEW TWIN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,4,"view, city, king, suite, bed, wifi, free, sqm, room",0,"wifi, free, tv, room, bed",20,city view king city bed city room city bed breakfast,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft
21063,"PAY NOW SAVE NON CX|2 DOUBLES SUPERIOR SKYLINE VIEW ROOM NSMK WITH FREE WIFI, BALCONY, FRIDGE, HDTV",Superior Room,"PAY NOW SAVE NON CX|2 DOUBLES SUPERIOR SKYLINE VIEW ROOM NON SMOKING WITH FREE WIFI, BALCONY, FRIDGE, HDTV",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
21064,BED BREAKFAST AND MORE|SUPERIOR ROOM CITY VIEW QUEEN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,Superior Room,BED BREAKFAST AND MORE|SUPERIOR ROOM CITY VIEW QUEEN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,4,"view, city, king, suite, bed, wifi, free, sqm, room",0,"wifi, free, tv, room, bed",20,city view king city bed city room city bed breakfast,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft
21065,"PAY NOW SAVE NON CX|1 KING SUPERIOR SKYLINE VIEW ROOM NSMK WITH FREE WIFI, BALCONY, FRIDGE, HDTV",Superior Room,"PAY NOW SAVE NON CX|1 KING SUPERIOR SKYLINE VIEW ROOM NON SMOKING WITH FREE WIFI, BALCONY, FRIDGE, HDTV",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
21066,"CLUB LEVEL OCEAN VIEW WITH 2|SUPERIOR ROOM: 2 TWIN BEDS344-SQ-FOOT ROOM, BALCONY WITH OCEAN VIEWS CLUB LEVEL - CLUB LOUNGE ACCESSINTERNET - FREE WIFI AND WIRED INTERNET ACCESSENTERTAINMENT - CABLE CHANNELS FOOD DRINK - REFRIGERATOR, COFFEE/TEA MAKER,  ROOM SERVICE, AND MICROWAVE  ON REQUEST SLEEP - LINENS BATHROOM - PRIVATE BATHROOM, SHOWER/TUB COMBINATION, SLIPPERS, AND FREE TOILETRIESPRACTICAL - SAFE, IRON/IRONING BOARD, AND DESK ROLLAWAY/EXTRA BEDS AND FREE CRIBS/INFANT BEDS AVAILABLE ON REQUESTCOMFORT - CLIMATE-CONTROLLED AIR CONDITIONING AND DAILY HOUSEKEEPINGACCESSIBILITY - WHEELCHAIR ACCESSIBLENON-SMOKINGCONNECTING/ADJOINING ROOMS CAN BE REQUESTED, SUBJECT TO AVAILABILITY BREAKFAST EXCLUDED AIRPORT: 2.19 KM, LAST NAME: ANTONIO B. WON PAT INTERNATIONAL AIRPORT  GUM , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: NGM AIRPORT: 88.92 KM, LAST NAME: ROTA INTERNATIONAL AIRPORT  ROP , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: GUM CITY/TOWN CENTER: 0.78 KM, LAST NAME: TUMON, TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN FRIDGE IRON   IRONING BOARD BREAKFAST HOTEL BAR NO-SMOKING HOTEL ELEVATOR LAUNDRY SERVICE ROOM SERVICE TOTAL NUMBER OF ROOMS: 367 ROOMS WITH CONNECTING DOOR: 0 BATHROOM WITH SHOWER HAIRDRYER ROOM SAFE CABLE TV VENDING MACHINE FOR BEVERAGES FITNESS CENTRE OUTDOOR SWIMMING POOL, CLOSED:",Superior Room,"CLUB LEVEL OCEAN VIEW WITH 2|SUPERIOR ROOM: 2 TWIN BEDS344-SQ-FOOT ROOM, BALCONY WITH OCEAN VIEWS CLUB LEVEL - CLUB LOUNGE ACCESSINTERNET - FREE WIFI AND WIRED INTERNET ACCESSENTERTAINMENT - CABLE CHANNELS FOOD DRINK - REFRIGERATOR, COFFEE/TEA MAKER,  ROOM SERVICE, AND MICROWAVE  ON REQUEST SLEEP - LINENS BATHROOM - PRIVATE BATHROOM, SHOWER/TUB COMBINATION, SLIPPERS, AND FREE TOILETRIESPRACTICAL - SAFE, IRON/IRONING BOARD, AND DESK ROLLAWAY/EXTRA BEDS AND FREE CRIBS/INFANT BEDS AVAILABLE ON REQUESTCOMFORT - CLIMATE-CONTROLLED AIR CONDITIONING AND DAILY HOUSEKEEPINGACCESSIBILITY - WHEELCHAIR ACCESSIBLENON-SMOKINGCONNECTING/ADJOINING ROOMS CAN BE REQUESTED, SUBJECT TO AVAILABILITY BREAKFAST EXCLUDED AIRPORT: 2.19 KM, LAST NAME: ANTONIO B. WON PAT INTERNATIONAL AIRPORT  GUM , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: NGM AIRPORT: 88.92 KM, LAST NAME: ROTA INTERNATIONAL AIRPORT  ROP , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: GUM CITY/TOWN CENTER: 0.78 KM, LAST NAME: TUMON, TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN FRIDGE IRON   IRONING BOARD BREAKFAST HOTEL BAR NO-SMOKING HOTEL ELEVATOR LAUNDRY SERVICE ROOM SERVICE TOTAL NUMBER OF ROOMS: 367 ROOMS WITH CONNECTING DOOR: 0 BATHROOM WITH SHOWER HAIRDRYER ROOM SAFE CABLE TV VENDING MACHINE FOR BEVERAGES FITNESS CENTRE OUTDOOR SWIMMING POOL, CLOSED:",24,"room, airport, bathroom, travel, min, time, public, transport, free",10,"airport, transport, min, km, name",12,free wifi room free bed free wifi ac ac free,24,free wi wi fi fi hot hot breakfast breakfast included
21067,BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A SUPERIOR KING EXPECT MODERN ELEGANCE WHILE STAYING TRUE TO THE BARCLAY S HISTORICAL HERITAGE. EQUIPPED WITH A KING,Superior Room,BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A SUPERIOR KING EXPECT MODERN ELEGANCE WHILE STAYING TRUE TO THE BARCLAY S HISTORICAL HERITAGE. EQUIPPED WITH A KING,30,"best, available, rate, room, king, suite, bed, balcony, queen",1,"rate, flexible, room, bed, king",29,standard room bed type room bed type guaranteed guaranteed allocated,2,single room room single single bed living area area comp
21068,BEST AVAILABLE RATE ROOM ONLY|SUPERIOR ROOM CITY VIEW QUEEN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,Superior Room,BEST AVAILABLE RATE ROOM ONLY|SUPERIOR ROOM CITY VIEW QUEEN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,30,"best, available, rate, room, king, suite, bed, balcony, queen",0,"wifi, free, tv, room, bed",20,city view king city bed city room city bed breakfast,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft
21069,BED BREAKFAST WIFI-SAVE 5 PCT|SUPERIOR ROOM CITY VIEW QUEEN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,Superior Room,BED BREAKFAST WIFI-SAVE 5 PCT|SUPERIOR ROOM CITY VIEW QUEEN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,26,"bed, sofa, bedroom, apartment, queen, wifi, rate, king, free",0,"wifi, free, tv, room, bed",20,city view king city bed city room city bed breakfast,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft
21070,NEW BEGINNINGS BFAST1 MEAL|SUPERIOR ROOM CITY VIEW QUEEN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,Superior Room,NEW BEGINNINGS BFAST1 MEAL|SUPERIOR ROOM CITY VIEW QUEEN BED 323 SQ. FT. FREE WIFI AT 2 MBPS,16,"sq, ft, king, bed, suite, luxury, view, room, premier",0,"wifi, free, tv, room, bed",20,city view king city bed city room city bed breakfast,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft
21071,DAILY PARKING PACKAGE|INCLUDES ROOM ACCOMMODATIONS AND PARKING FOR SUPERIOR 1 QUEEN EXPECT MODERN ELEGANCE WHILE STAYING TRUE TO THE BARCLAY S HISTORICAL HERITAGE. EQUIPPED WITH A,Superior Room,DAILY PARKING PACKAGE|INCLUDES ROOM ACCOMMODATIONS AND PARKING FOR SUPERIOR 1 QUEEN EXPECT MODERN ELEGANCE WHILE STAYING TRUE TO THE BARCLAY S HISTORICAL HERITAGE. EQUIPPED WITH A,30,"best, available, rate, room, king, suite, bed, balcony, queen",2,"pool, ft, sq, view, king",21,bonus points nt includes points nt includes room club bonus,2,single room room single single bed living area area comp
21072,MRATE AVAIL FLEXIBLE RATE|SUPERIOR ROOM WITH 1 DOUBLE BED,Superior Room,MRATE AVAIL FLEXIBLE RATE|SUPERIOR ROOM WITH 1 DOUBLE BED,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",27,room double double bed double room double beds comfort room,20,mrate avail avail flexible size bed flexible rate avail book
21073,ADVANCE SAVER - BB-BB/BED BRKF|SUPERIOR KING,Superior Room,ADVANCE SAVER - BB-BB/BED BRKF|SUPERIOR KING,6,"bed, bb, size, luxury, king, room, business, view, cwt",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,31,membership card card required caa rate aaa caa rate membership
21074,ADVANCE SAVER|SUPERIOR KING,Superior Room,ADVANCE SAVER|SUPERIOR KING,33,"advance, points, purchase, room, bonus, saver, bed, includes, nt",-1,Outlier,29,standard room bed type room bed type guaranteed guaranteed allocated,31,membership card card required caa rate aaa caa rate membership
21075,ADVANCE SAVER|SUPERIOR TWIN,Superior Room,ADVANCE SAVER|SUPERIOR TWIN,33,"advance, points, purchase, room, bonus, saver, bed, includes, nt",1,"rate, flexible, room, bed, king",29,standard room bed type room bed type guaranteed guaranteed allocated,31,membership card card required caa rate aaa caa rate membership
21076,ADVANCE SAVER - BB-BB/BED BRKF|SUPERIOR TWIN,Superior Room,ADVANCE SAVER - BB-BB/BED BRKF|SUPERIOR TWIN,6,"bed, bb, size, luxury, king, room, business, view, cwt",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,31,membership card card required caa rate aaa caa rate membership
