,Unnamed: 0,Room Description,Guest Room Info,Room Description Expanded,LDA_Topic,Top Words,BERTopic_Topic,BERTopic_Top_Words,NMF_Topic,NMF_Topic_Name,TFIDF_LDA_Topic,TFIDF_LDA_Topic_Name,NMF_Topic_50,NMF_Topic_Name_50,TFIDF_LDA_Topic_50,TFIDF_LDA_Topic_Name_50
27675,27675,"REGULAR RATE|FLEXIBLE RATE, STUDIO, 1 KING, TIMES SQUARE VIEW",Studio Room,"REGULAR RATE|FLEXIBLE RATE, STUDIO, 1 KING, TIMES SQUARE VIEW",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",-1,Outlier,0,regular rate rate flexible flexible rate guest room suite bedroom,15,regular rate rate flexible flexible rate guest room suite king,0,regular rate rate flexible flexible rate guest room lounge accessible,15,rate flexible regular rate flexible rate suite king suite bedroom
27676,27676,PARK STAY AND GO|2 QUEEN BEDS STUDIO SUITE W/ SOFABED NONSMOKI HDTV/FREE WI-FI/LAPDSK/FRIDGE/MICROWV/WET BAR,Studio Room,PARK STAY AND GO|2 QUEEN BEDS STUDIO SUITE WITH/ SOFABED NONSMOKI HDTV/FREE WI-FI/LAPDSK/FRIDGE/MICROWV/WET BAR,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",-1,Outlier,17,studio suite queen beds beds studio wi fi nonsmoking free,24,free wi wi fi fi hot hot breakfast breakfast included,17,studio suite queen beds beds studio wi fi nonsmoking free,42,studio suite wi fi beds studio queen beds free wi
27677,27677,BEST FLEXIBLE RATE|2 QUEEN BEDS STUDIO SUITE NONSMOKING KEEP IN TOUCH WITH OTHERS BY USING FREE HIGH SPEED INTERNET ACCESS. YOU CAN,Studio Room,BEST FLEXIBLE RATE|2 QUEEN BEDS STUDIO SUITE NONSMOKING KEEP IN TOUCH WITH OTHERS BY USING FREE HIGH SPEED INTERNET ACCESSIBLE. YOU CAN,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",17,studio suite queen beds beds studio wi fi nonsmoking free,13,phone alert door phone alarm door hearing accessible visual alarm,17,studio suite queen beds beds studio wi fi nonsmoking free,42,studio suite wi fi beds studio queen beds free wi
27678,27678,AAA CAA MEMBERS|PREMIER STUDIO ROOM-SKYLINE VIEWS SOAKING TUB-300 THREAD COUNT LINENS,Studio Room,AAA CAA MEMBERS|PREMIER STUDIO ROOM-SKYLINE VIEWS SOAKING TUB-300 THREAD COUNT LINENS,25,"wifi, comp, room, safe, sqm, fridge, twin, king, mini",-1,Outlier,34,hot deals aaa hot deals aaa caa hot deals membership,24,free wi wi fi fi hot hot breakfast breakfast included,4,caa rate membership card card required aaa caa assn aaa,39,tripadvisor plus plus rate king bed sq ft rate luxury
27679,27679,SEMI-FLEX|2 QUEEN BEDS STUDIO SUITE-NMSK FREE BRKFST/WI-FI-KITCHEN W/MICRO/FRIDGE,Studio Room,SEMI-FLEX|2 QUEEN BEDS STUDIO SUITE-NMSK FREE BRKFST/WI-FI-KITCHEN WITHMICRO/FRIDGE,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",17,studio suite queen beds beds studio wi fi nonsmoking free,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft,17,studio suite queen beds beds studio wi fi nonsmoking free,42,studio suite wi fi beds studio queen beds free wi
27680,27680,VITA COMMISSIONABLE PROMOTION|GRAND STUDIO KING BED 52 SQM PARK VIEW,Studio Room,VITA COMMISSIONABLE PROMOTION|GRAND STUDIO KING BED 52 SQM PARK VIEW,4,"view, city, king, suite, bed, wifi, free, sqm, room",2,"pool, ft, sq, view, king",16,sq ft king bed bed sq suite sq view king,15,regular rate rate flexible flexible rate guest room suite king,28,king bed suite king bed sq room king bungalow king,8,sq ft separate living king bed living room ft separate
27681,27681,SEMI-FLEX|2 QUEEN BEDS STUDIO NONSMOKING FREE BRKFST/INTERNET-KITCHEN W/MICRO/FRIDGE,Studio Room,SEMI-FLEX|2 QUEEN BEDS STUDIO NONSMOKING FREE BRKFST/INTERNET-KITCHEN WITHMICRO/FRIDGE,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",17,studio suite queen beds beds studio wi fi nonsmoking free,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft,17,studio suite queen beds beds studio wi fi nonsmoking free,42,studio suite wi fi beds studio queen beds free wi
27682,27682,2X POINTS|2 QUEEN BEDS STUDIO SUITE 620 SQ FT - HILTON SERENITY BED - WET BAR,Studio Room,2X POINTS|2 QUEEN BEDS STUDIO SUITE 620 SQ FT - HILTON SERENITY BED - WET BAR,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",1,"rate, flexible, room, bed, king",17,studio suite queen beds beds studio wi fi nonsmoking free,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft,17,studio suite queen beds beds studio wi fi nonsmoking free,42,studio suite wi fi beds studio queen beds free wi
27683,27683,"AAA HOT DEALS|AAA HOT DEALSZ LIMITED TIME OFFER, MEMBERSHIP CARD REQUIRED, WITHOUT SOFA BED, STUDIO, 1 KING",Studio Room,"AAA HOT DEALS|AAA HOT DEALSZ LIMITED TIME OFFER, MEMBERSHIP CARD REQUIRED, WITHOUT SOFA BED, STUDIO, 1 KING",14,"aaa, rate, required, government, id, room, king, hot, deals",3,"aaa, card, required, membership, caa",34,hot deals aaa hot deals aaa caa hot deals membership,18,hot deals aaa hot deals aaa run house caa hot,37,hot deals aaa hot deals aaa caa hot deals membership,47,guest room regular rate rate flexible room king flexible rate
27684,27684,"PREPAY REFUNDABLE|PREPAY REFUNDABLE, CHANGES UP TO 7 DAYS PRIOR TO STAY, SEE RATE DETAILS, STUDIO, 1 KING, SOFA BED",Studio Room,"PREPAY REFUNDABLE|PREPAY REFUNDABLE, CHANGES UP TO 7 DAYS PRIOR TO STAY, SEE RATE DETAILS, STUDIO, 1 KING, SOFA BED",35,"prepay, non, refundable, rate, details, room, king, nonref, guest",6,"prepay, refundable, nonref, changes, prior",9,non refundable prepay non prepay nonref rate details stay rate,19,stay rate prior stay refundable changes non refundable prepay non,9,stay rate prior stay refundable changes nonref prepay prepay non,19,stay rate prior stay refundable changes non refundable prepay non
27685,27685,GOVERNMENT AND PARKING|STUDIO - 1 KING BED ROOM WITH SEATING AREA AND SOFA BED,Studio Room,GOVERNMENT AND PARKING|STUDIO - 1 KING BED ROOM WITH SEATING AREA AND SOFA BED,26,"bed, sofa, bedroom, apartment, queen, wifi, rate, king, free",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,21,rc bonus furnished balcony ccs public public sector king floor,10,sofa bed king sofa studio king rate details room sofa,41,resort charge usd resort charge balcony queens usd rate bed
27686,27686,"MEMBER RETAIL RATE|MEMBER RATE FLEXIBLE, STUDIO, 1 KING",Studio Room,"MEMBER RETAIL RATE|MEMBER RATE FLEXIBLE, STUDIO, 1 KING",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",31,member rate rate member member retail retail rate rate flexible,27,id required member rate required check member retail retail rate,31,member rate rate member member retail retail rate rate flexible,15,rate flexible regular rate flexible rate suite king suite bedroom
27687,27687,"REGULAR RATE|FLEXIBLE RATE, SEE RATE DETAILS, CLUB BUSINESS STUDIO, CLUB LEVEL, LARGER STUDIO, 1 KING",Studio Room,"REGULAR RATE|FLEXIBLE RATE, SEE RATE DETAILS, CLUB BUSINESS STUDIO, CLUB LEVEL, LARGER STUDIO, 1 KING",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",0,regular rate rate flexible flexible rate guest room suite bedroom,6,bed type bonus points standard room best meet room bed,0,regular rate rate flexible flexible rate guest room lounge accessible,6,comfort room non smoking bb comfort bed non rate best
27688,27688,GA AQUARIUM PKG-2 ANYTIME PASS|1 KING BED STUDIO ROOM SITTING AREA-LUXURIOUS HILTON BEDDING PKG,Studio Room,GA AQUARIUM PKG-2 ANYTIME PASS|1 KING BED STUDIO ROOM SITTING AREA-LUXURIOUS HILTON BEDDING PKG,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",1,"rate, flexible, room, bed, king",17,studio suite queen beds beds studio wi fi nonsmoking free,9,king bed king room lcd tv bedroom cottage breakfast inclusive,28,king bed suite king bed sq room king bungalow king,11,inch hd hd tv wifi inch public sector ccs public
27689,27689,"MEMBR PREPAY REF|SEE RATE DETAILS, STUDIO, 1 KING, SOFA BED",Studio Room,"MEMBR PREPAY REF|SEE RATE DETAILS, STUDIO, 1 KING, SOFA BED",35,"prepay, non, refundable, rate, details, room, king, nonref, guest",6,"prepay, refundable, nonref, changes, prior",10,sofa bed king sofa studio king room sofa rate details,4,rate details guest room stay breakfast breakfast rate room guest,10,sofa bed king sofa studio king rate details room sofa,47,guest room regular rate rate flexible room king flexible rate
27690,27690,SEMI FLEXIBLE RATE|2 QUEEN BEDS-STUDIO SUITE-NON-SMOKING,Studio Room,SEMI FLEXIBLE RATE|2 QUEEN BEDS-STUDIO SUITE-NON-SMOKING,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",4,"smoking, non, signature, bungalow, best",17,studio suite queen beds beds studio wi fi nonsmoking free,24,free wi wi fi fi hot hot breakfast breakfast included,17,studio suite queen beds beds studio wi fi nonsmoking free,42,studio suite wi fi beds studio queen beds free wi
27691,27691,SEMI-FLEX|STUDIO - 1 KING BED - MOBILITY ACCESSIBLE TUB WIFI AVAILABLE - MICROWAVE - REFRIGERATOR,Studio Room,SEMI-FLEX|STUDIO - 1 KING BED - MOBILITY ACCESSIBLE TUB WIFI AVAILABLE - MICROWAVE - REFRIGERATOR,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",16,sq ft king bed bed sq suite sq view king,25,arrive hotel hotel best room type preference subject type preference,28,king bed suite king bed sq room king bungalow king,31,stay pass daily hot hot brkfst lite meal meal th
27692,27692,SEMI-FLEX|2 QUEEN BEDS STUDIO SUITE NONSMOKING COMP HI SPEED-DAILY HOT BRKFST-LITE MEAL M-TH,Studio Room,SEMI-FLEX|2 QUEEN BEDS STUDIO SUITE NONSMOKING COMP HI SPEED-DAILY HOT BRKFST-LITE MEAL M-TH,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",1,"rate, flexible, room, bed, king",17,studio suite queen beds beds studio wi fi nonsmoking free,31,membership card card required caa rate aaa caa rate membership,17,studio suite queen beds beds studio wi fi nonsmoking free,31,stay pass daily hot hot brkfst lite meal meal th
27693,27693,SEMI-FLEX|2 QUEEN BEDS STUDIO SUITE W/ SOFABED NONSMOKI HDTV/FREE WI-FI/LAPDSK/FRIDGE/MICROWV/WET BAR,Studio Room,SEMI-FLEX|2 QUEEN BEDS STUDIO SUITE WITH/ SOFABED NONSMOKI HDTV/FREE WI-FI/LAPDSK/FRIDGE/MICROWV/WET BAR,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",-1,Outlier,17,studio suite queen beds beds studio wi fi nonsmoking free,24,free wi wi fi fi hot hot breakfast breakfast included,17,studio suite queen beds beds studio wi fi nonsmoking free,42,studio suite wi fi beds studio queen beds free wi
27694,27694,FAMILY EXPERIENCE WITH BREAKFA|STUDIO ROOM,Studio Room,FAMILY EXPERIENCE WITH BREAKFA|STUDIO ROOM,2,"double, room, beds, family, comfort, bed, twin, rate, single",-1,Outlier,33,tripadvisor plus plus rate king bed ocean view rate deluxe,32,flight centre single room king bed corporate rate wifi espresso,32,tripadvisor plus plus rate ocean view rate double king room,11,inch hd hd tv wifi inch public sector ccs public
27695,27695,"REGULAR RATE|FLEXIBLE RATE, LARGER STUDIO, 1 KING, SOFA BED, CORNER ROOM",Studio Room,"REGULAR RATE|FLEXIBLE RATE, LARGER STUDIO, 1 KING, SOFA BED, CORNER ROOM",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",-1,Outlier,10,sofa bed king sofa studio king room sofa rate details,15,regular rate rate flexible flexible rate guest room suite king,10,sofa bed king sofa studio king rate details room sofa,15,rate flexible regular rate flexible rate suite king suite bedroom
27696,27696,"MEMBER RETAIL RATE|MEMBER RATE FLEXIBLE, STUDIO, 1 KING, CITY VIEW",Studio Room,"MEMBER RETAIL RATE|MEMBER RATE FLEXIBLE, STUDIO, 1 KING, CITY VIEW",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",-1,Outlier,31,member rate rate member member retail retail rate rate flexible,27,id required member rate required check member retail retail rate,31,member rate rate member member retail retail rate rate flexible,15,rate flexible regular rate flexible rate suite king suite bedroom
27697,27697,"STAY FOR BREAKFST PREM|GRAB AND GO BREAKFAST FOR TWO, INCLUDES GRAB AND GO BREAKFAST FOR 2 GUESTS, LARGER STUDIO, 1 KING, SOFA BED",Studio Room,"STAY FOR BREAKFST PREM|GRAB AND GO BREAKFAST FOR TWO, INCLUDES GRAB AND GO BREAKFAST FOR 2 GUESTS, LARGER STUDIO, 1 KING, SOFA BED",8,"stay, breakfast, room, includes, king, rate, guest, adults, senior",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,5,lounge accessible luxury suite suite king club lounge breakfst prem,10,sofa bed king sofa studio king rate details room sofa,4,rate details required check government rate rate employee employee id
27698,27698,"LONG TERM STAY|LONG TERM STAY RATE, SEE RATE DETAILS, STUDIO, 1 KING, SOFA BED",Studio Room,"LONG TERM STAY|LONG TERM STAY RATE, SEE RATE DETAILS, STUDIO, 1 KING, SOFA BED",30,"best, available, rate, room, king, suite, bed, balcony, queen",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,27,id required member rate required check member retail retail rate,10,sofa bed king sofa studio king rate details room sofa,27,sq ft daily flexible king bed bed sq kitchen living
27699,27699,FLEXIBLE RATE|1KNG MOB/HEAR ACCESS RI SHWR PREM STUDIO NS VIS FIRE ALARM/DOOR/PHN ALERT-KITCHEN-SOFABED,Studio Room,FLEXIBLE RATE|1KNG MOB/HEARING ACCESSIBLE RI SHWR PREM STUDIO NON SMOKING VIS FIRE ALARM/DOOR/PHN ALERT-KITCHEN-SOFABED,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",-1,Outlier,15,hearing accessible door phn phn alrt firealrm door vis firealrm,20,mrate avail avail flexible size bed flexible rate avail book,15,hearing accessible door phn phn alrt firealrm door vis firealrm,3,global program program bedroom breakfast inclusive garden view apartment queen
27700,27700,"AAA AMERICAN AUTO ASSN|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, EXECUTIVE, STUDIO, 2 KING",Studio Room,"AAA AMERICAN AUTO ASSN|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, EXECUTIVE, STUDIO, 2 KING",27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",3,"aaa, card, required, membership, caa",3,caa rate membership card card required aaa caa assn aaa,31,membership card card required caa rate aaa caa rate membership,4,caa rate membership card card required aaa caa assn aaa,16,aaa caa membership card card required caa rate rate membership
27701,27701,"AAA AMERICAN AUTO ASSN|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, EXECUTIVE STUDIO, LARGER STUDIO, 1 KING, SOFA BED",Studio Room,"AAA AMERICAN AUTO ASSN|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, EXECUTIVE STUDIO, LARGER STUDIO, 1 KING, SOFA BED",27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",3,"aaa, card, required, membership, caa",3,caa rate membership card card required aaa caa assn aaa,31,membership card card required caa rate aaa caa rate membership,4,caa rate membership card card required aaa caa assn aaa,16,aaa caa membership card card required caa rate rate membership
27702,27702,ADVANCE SAVER|2 QUEEN BEDS STUDIO STE MOBIL ACCESS TUB 630 SQFT SUITE WITH FULL KITCHEN SOFA BED,Studio Room,ADVANCE SAVER|2 QUEEN BEDS STUDIO SUITE MOBIL ACCESSIBLE TUB 630 SQFT SUITE WITH FULL KITCHEN SOFA BED,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",1,"rate, flexible, room, bed, king",17,studio suite queen beds beds studio wi fi nonsmoking free,24,free wi wi fi fi hot hot breakfast breakfast included,17,studio suite queen beds beds studio wi fi nonsmoking free,30,phn alrt door phn firealrm door vis firealrm hearing accessible
27703,27703,FLEXIBLE RATE|2 QUEEN BEDS STUDIO SUITE W/ SOFABED NONSMOK FREE WI-FI/SOFABED/32IN HDTV/FRIDGE,Studio Room,FLEXIBLE RATE|2 QUEEN BEDS STUDIO SUITE WITH/ SOFABED NONSMOK FREE WI-FI/SOFABED/32IN HDTV/FRIDGE,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",17,studio suite queen beds beds studio wi fi nonsmoking free,31,membership card card required caa rate aaa caa rate membership,17,studio suite queen beds beds studio wi fi nonsmoking free,42,studio suite wi fi beds studio queen beds free wi
27704,27704,"REGULAR RATE|FLEXIBLE RATE, EXTENDED, STUDIO, 1 KING, SOFA BED",Studio Room,"REGULAR RATE|FLEXIBLE RATE, EXTENDED, STUDIO, 1 KING, SOFA BED",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,15,regular rate rate flexible flexible rate guest room suite king,10,sofa bed king sofa studio king rate details room sofa,15,rate flexible regular rate flexible rate suite king suite bedroom
27705,27705,SEMI-FLEX|2 QUEEN BEDS STUDIO SUITE W/ SOFABED NONSMOK HDTV/FREE WI-FI/SITTING AREA/,Studio Room,SEMI-FLEX|2 QUEEN BEDS STUDIO SUITE WITH/ SOFABED NONSMOK HDTV/FREE WI-FI/SITTING AREA/,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",17,studio suite queen beds beds studio wi fi nonsmoking free,24,free wi wi fi fi hot hot breakfast breakfast included,17,studio suite queen beds beds studio wi fi nonsmoking free,42,studio suite wi fi beds studio queen beds free wi
27706,27706,ROOM ONLY|DOUBLE STUDIO DOUBLE STUDIO ROOM ONLY WITH PARKING,Studio Room,ROOM ONLY|DOUBLE STUDIO DOUBLE STUDIO ROOM ONLY WITH PARKING,2,"double, room, beds, family, comfort, bed, twin, rate, single",1,"rate, flexible, room, bed, king",27,room double double bed double room double beds comfort room,1,standard twin twin room queen room single room free wifi,39,room double double bed comfort room double beds double room,26,bedroom apartment rate bedroom best available apartment king available rate
27707,27707,SEMI-FLEX|2 QUEEN BEDS STUDIO SUITE W/ SOFABED NONSMOK FREE WI-FI/SOFABED/32IN HDTV/FRIDGE,Studio Room,SEMI-FLEX|2 QUEEN BEDS STUDIO SUITE WITH/ SOFABED NONSMOK FREE WI-FI/SOFABED/32IN HDTV/FRIDGE,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",17,studio suite queen beds beds studio wi fi nonsmoking free,24,free wi wi fi fi hot hot breakfast breakfast included,17,studio suite queen beds beds studio wi fi nonsmoking free,42,studio suite wi fi beds studio queen beds free wi
27708,27708,BEST AVAILABLE RATE|2 QUEEN BEDS STUDIO SUITE NONSMOKING FRIDGE/MICROWAVE/FREE WI-FI/HDTV/WET BAR,Studio Room,BEST AVAILABLE RATE|2 QUEEN BEDS STUDIO SUITE NONSMOKING FRIDGE/MICROWAVE/FREE WI-FI/HDTV/WET BAR,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",-1,Outlier,17,studio suite queen beds beds studio wi fi nonsmoking free,24,free wi wi fi fi hot hot breakfast breakfast included,17,studio suite queen beds beds studio wi fi nonsmoking free,42,studio suite wi fi beds studio queen beds free wi
27709,27709,"REGULAR RATE|FLEXIBLE RATE, GALLEY, STUDIO, 1 KING, SOFA BED",Studio Room,"REGULAR RATE|FLEXIBLE RATE, GALLEY, STUDIO, 1 KING, SOFA BED",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,15,regular rate rate flexible flexible rate guest room suite king,10,sofa bed king sofa studio king rate details room sofa,15,rate flexible regular rate flexible rate suite king suite bedroom
27710,27710,"AAA HOT DEALS|AAA CAA HOT DEALS, MEMBERSHIP CARD REQUIRED, STUDIO, 1 KING, TRUNDLE BED",Studio Room,"AAA HOT DEALS|AAA CAA HOT DEALS, MEMBERSHIP CARD REQUIRED, STUDIO, 1 KING, TRUNDLE BED",14,"aaa, rate, required, government, id, room, king, hot, deals",3,"aaa, card, required, membership, caa",34,hot deals aaa hot deals aaa caa hot deals membership,18,hot deals aaa hot deals aaa run house caa hot,37,hot deals aaa hot deals aaa caa hot deals membership,47,guest room regular rate rate flexible room king flexible rate
27711,27711,OFFICE DEPOT -CHAINWIDE|2 QUEEN BEDS STUDIO NONSMOKING FREE BRKFST/WI-FI-KITCHEN W/MICRO/FRIDGE,Studio Room,OFFICE DEPOT -CHAINWIDE|2 QUEEN BEDS STUDIO NONSMOKING FREE BRKFST/WI-FI-KITCHEN WITHMICRO/FRIDGE,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",17,studio suite queen beds beds studio wi fi nonsmoking free,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft,17,studio suite queen beds beds studio wi fi nonsmoking free,42,studio suite wi fi beds studio queen beds free wi
27712,27712,"REGULAR RATE|FLEXIBLE RATE, INCLUDES BREAKFAST, STUDIO, 1 KING, TRUNDLE BED",Studio Room,"REGULAR RATE|FLEXIBLE RATE, INCLUDES BREAKFAST, STUDIO, 1 KING, TRUNDLE BED",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",0,regular rate rate flexible flexible rate guest room suite bedroom,27,id required member rate required check member retail retail rate,18,stay breakfast breakfast rate rate includes rate details breakfast stay,27,sq ft daily flexible king bed bed sq kitchen living
27713,27713,FAMILY EXPERIENCE WITH BREAKFA|EXECUTIVE STUDIO ROOM - CITY VIEW,Studio Room,FAMILY EXPERIENCE WITH BREAKFA|EXECUTIVE STUDIO ROOM - CITY VIEW,4,"view, city, king, suite, bed, wifi, free, sqm, room",-1,Outlier,20,city view king city bed city room city bed breakfast,32,flight centre single room king bed corporate rate wifi espresso,47,city view king city bed city room city bed breakfast,44,queen room standard queen view queen city view room city
27714,27714,"AAA AMERICAN AUTO ASSN|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, STUDIO, 1 KING, TRUNDLE BED",Studio Room,"AAA AMERICAN AUTO ASSN|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, STUDIO, 1 KING, TRUNDLE BED",27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",3,"aaa, card, required, membership, caa",3,caa rate membership card card required aaa caa assn aaa,31,membership card card required caa rate aaa caa rate membership,4,caa rate membership card card required aaa caa assn aaa,16,aaa caa membership card card required caa rate rate membership
27715,27715,"EXPERIENCES ROMANCE|ROMANCE PACKAGE, INCLUDES CHOCOLATES UPON ARRIVAL, ROSES, SEE RATE DETAILS, STUDIO, 1 KING, SOFA BED",Studio Room,"EXPERIENCES ROMANCE|ROMANCE PACKAGE, INCLUDES CHOCOLATES UPON ARRIVAL, ROSES, SEE RATE DETAILS, STUDIO, 1 KING, SOFA BED",5,"package, parking, room, includes, king, experience, rate, details, guest",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,4,rate details guest room stay breakfast breakfast rate room guest,10,sofa bed king sofa studio king rate details room sofa,15,rate flexible regular rate flexible rate suite king suite bedroom
27716,27716,"MARRIOTT SENIOR DISC.|MARRIOTT SENIOR DISCOUNT, INCLUDES 62 YEARS AND OLDER VALID ID REQUIRED, STUDIO, 1 KING, TRUNDLE BED",Studio Room,"MARRIOTT SENIOR DISC.|MARRIOTT SENIOR DISCOUNT, INCLUDES 62 YEARS AND OLDER VALID ID REQUIRED, STUDIO, 1 KING, TRUNDLE BED",8,"stay, breakfast, room, includes, king, rate, guest, adults, senior",9,"marriott, senior, disc, years, older",13,marriott senior senior disc disc marriott senior discount id required,30,marriott senior senior discount senior disc disc marriott valid id,13,marriott senior senior disc disc marriott senior discount discount includes,21,marriott senior senior discount disc marriott senior disc years older
27717,27717,SEMI-FLEX|STUDIO 1 KING 25USD RSRT CHG-KITCHENETTE-SM FRIDGE,Studio Room,SEMI-FLEX|STUDIO 1 KING 25USD RSRT CHG-KITCHENETTE-SM FRIDGE,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",11,mini fridge wifi mini comp wifi room comp iron board,32,flight centre single room king bed corporate rate wifi espresso,2,semi flex cwt program program honors honors semi flex king,41,resort charge usd resort charge balcony queens usd rate bed
27718,27718,AAA RATE|STUDIO - 1 KING BED ROOM WITH SEATING AREA AND SOFA BED,Studio Room,AAA RATE|STUDIO - 1 KING BED ROOM WITH SEATING AREA AND SOFA BED,26,"bed, sofa, bedroom, apartment, queen, wifi, rate, king, free",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,21,rc bonus furnished balcony ccs public public sector king floor,10,sofa bed king sofa studio king rate details room sofa,41,resort charge usd resort charge balcony queens usd rate bed
27719,27719,"REGULAR RATE|FLEXIBLE RATE, LARGER STUDIO, 1 KING",Studio Room,"REGULAR RATE|FLEXIBLE RATE, LARGER STUDIO, 1 KING",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",0,regular rate rate flexible flexible rate guest room suite bedroom,5,lounge accessible luxury suite suite king club lounge breakfst prem,0,regular rate rate flexible flexible rate guest room lounge accessible,15,rate flexible regular rate flexible rate suite king suite bedroom
27720,27720,"EXPERIENCES ROMANCE|ROMANCE PACKAGE, INCLUDES CHOCOLATE COVERED STRAWBERRIES, SEE RATE DETAILS, STUDIO, 1 KING, SOFA BED",Studio Room,"EXPERIENCES ROMANCE|ROMANCE PACKAGE, INCLUDES CHOCOLATE COVERED STRAWBERRIES, SEE RATE DETAILS, STUDIO, 1 KING, SOFA BED",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,4,rate details guest room stay breakfast breakfast rate room guest,10,sofa bed king sofa studio king rate details room sofa,15,rate flexible regular rate flexible rate suite king suite bedroom
27721,27721,"AAA AUTO ASSOCIATION|AAA CAA RATE, 5. NIGHTS, MEMBERSHIP CARD REQUIRED, STUDIO, 1 KING, SOFA BED",Studio Room,"AAA AUTO ASSOCIATION|AAA CAA RATE, 5. NIGHTS, MEMBERSHIP CARD REQUIRED, STUDIO, 1 KING, SOFA BED",27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",3,"aaa, card, required, membership, caa",3,caa rate membership card card required aaa caa assn aaa,19,stay rate prior stay refundable changes non refundable prepay non,4,caa rate membership card card required aaa caa assn aaa,16,aaa caa membership card card required caa rate rate membership
27722,27722,"BEST AVAILABLE RATE|FLEXIBLE RATE, LARGER STUDIO, 1 KING, SOFA BED",Studio Room,"BEST AVAILABLE RATE|FLEXIBLE RATE, LARGER STUDIO, 1 KING, SOFA BED",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,15,regular rate rate flexible flexible rate guest room suite king,10,sofa bed king sofa studio king rate details room sofa,15,rate flexible regular rate flexible rate suite king suite bedroom
