,Room Description,Guest Room Info,Room Description Expanded
26354,BEST AVAILABLE RATE|SINGLE ROOM 1X QUEEN -12SQM -AC -LCD TV -MINIBAR-FREE WIFI -IRON -IRON BOARD ON REQUEST,Single Room,BEST AVAILABLE RATE|SINGLE ROOM 1X QUEEN -12SQM -AC -LCD TV -MINIBAR-FREE WIFI -IRON -IRON BOARD ON REQUEST
26355,1 2 BOOK RADIUS HOTEL PROGRAM|SUPERIOR SINGLE ROOM.QUEEN BED 248SQFT-23SQM CITY VIEW COMFORTABLE WORKING SPACE SINGLE USE,Single Room,1 2 BOOK RADIUS HOTEL PROGRAM|SUPERIOR SINGLE ROOM.QUEEN BED 248SQFT-23SQM CITY VIEW COMFORTABLE WORKING SPACE SINGLE USE
26356,REGULAR/RACK|STANDARD QUEEN . SINGLE STANDARD QUEEN . SINGLE ROOM ONLY RATE NON-SMOKING,Single Room,REGULAR/RACK|STANDARD QUEEN . SINGLE STANDARD QUEEN . SINGLE ROOM ONLY RATE NON-SMOKING
26357,"BEST AVAILABLE RATE|BUSINESS SINGLE ROOM, SINGLE BED, AIR CONDITIONING, LCD SATELLITE TV, FREE INTERNET, MINIBAR, SPACIOUS BATHROOM, SHOWER OR BATH,",Single Room,"BEST AVAILABLE RATE|BUSINESS SINGLE ROOM, SINGLE BED, AIR CONDITIONING, LCD SATELLITE TV, FREE INTERNET, MINIBAR, SPACIOUS BATHROOM, SHOWER OR BATH,"
26358,CORPORATE RATE BY HOTELREZ RO|SINGLE ROOM - 1 SINGLE BED - FOR ONE GUEST APPROXIMATELY 9SQM TO 14SQM,Single Room,CORPORATE RATE BY HOTELREZ RO|SINGLE ROOM - 1 SINGLE BED - FOR ONE GUEST APPROXIMATELY 9SQM TO 14SQM
26359,BESTREZ RO INC WIFI|SINGLE ROOM - 1 SINGLE BED - FOR ONE GUEST APPROXIMATELY 9SQM TO 14SQM,Single Room,BESTREZ RO INC WIFI|SINGLE ROOM - 1 SINGLE BED - FOR ONE GUEST APPROXIMATELY 9SQM TO 14SQM
26360,BEST AVAILABLE RATE WITH BREAK|SINGLE ROOM,Single Room,BEST AVAILABLE RATE WITH BREAK|SINGLE ROOM
26361,REGULAR/RACK|QUEEN . SINGLE QUEEN . SINGLE ROOM ONLY RATE NON-SMOKING,Single Room,REGULAR/RACK|QUEEN . SINGLE QUEEN . SINGLE ROOM ONLY RATE NON-SMOKING
26362,BAR|SINGLE ROOM SINGLE ROOM. BAR.BEST AVAILABLE RATE. WI-FI AND PARKING INCL,Single Room,BAR|SINGLE ROOM SINGLE ROOM. BAR.BEST AVAILABLE RATE. WI-FI AND PARKING INCL
26363,COR|SINGLE ROOM SINGLE ROOM. CORPORATE RATE. WIFI AND PARKING INCL,Single Room,COR|SINGLE ROOM SINGLE ROOM. CORPORATE RATE. WIFI AND PARKING INCL
26364,EXCLUSIVE SALE|SUPERIOR INDIVIDUAL SINGLE ROOM,Single Room,EXCLUSIVE SALE|SUPERIOR INDIVIDUAL SINGLE ROOM
26365,CWT PROGRAM -HONORS DISCOUNT|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK,Single Room,CWT PROGRAM -HONORS DISCOUNT|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK
26366,DAILY RATE|COMFORT SINGLE ROOM 26SQM REFURBISHED FLOORS 1 TO 9  FREE WIFI ROOM ONLY. VAT AND SERVICE INCLUDED.,Single Room,DAILY RATE|COMFORT SINGLE ROOM 26SQM REFURBISHED FLOORS 1 TO 9  FREE WIFI ROOM ONLY. VAT AND SERVICE INCLUDED.
26367,CWT PROGRAM -SEMI FLEX|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK,Single Room,CWT PROGRAM -SEMI FLEX|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK
26368,CWT PROGRAM -HONORS SEMI-FLEX|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK,Single Room,CWT PROGRAM -HONORS SEMI-FLEX|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK
26369,BCD STAY AND PLAY 2NT|ECONOMY PETITE SINGLE ROOM 1 TWIN BED 90 SQ FT,Single Room,BCD STAY AND PLAY 2NT|ECONOMY PETITE SINGLE ROOM 1 TWIN BED 90 SQ FT
26370,ACCENTURE INCL BREAKFAST|BUSINESS SINGLE ROOM SINGL BED 19SQM CITY VIEW  FREE WI-FI,Single Room,ACCENTURE INCL BREAKFAST|BUSINESS SINGLE ROOM SINGL BED 19SQM CITY VIEW  FREE WI-FI
26371,FLEXIBLE RATE INCL. BREAKFAST|BUSINESS SINGLE ROOM SINGL BED 19SQM CITY VIEW  FREE WI-FI,Single Room,FLEXIBLE RATE INCL. BREAKFAST|BUSINESS SINGLE ROOM SINGL BED 19SQM CITY VIEW  FREE WI-FI
26372,FLEXIBLE RATE|BUSINESS SINGLE ROOM SINGL BED 19SQM CITY VIEW  FREE WI-FI,Single Room,FLEXIBLE RATE|BUSINESS SINGLE ROOM SINGL BED 19SQM CITY VIEW  FREE WI-FI
26373,CORPORATE PUBLIC RATE|QUEEN PLUS SINGLE ROOM - 1X QUEEN - 1X SINGLE BED -20SQM -COVID SAFE GOOD TO GO CERTIFIED,Single Room,CORPORATE PUBLIC RATE|QUEEN PLUS SINGLE ROOM - 1X QUEEN - 1X SINGLE BED -20SQM -COVID SAFE GOOD TO GO CERTIFIED
26374,BEST AVAILABLE RATE|QUEEN PLUS SINGLE ROOM - 1X QUEEN - 1X SINGLE BED -20SQM -COVID SAFE GOOD TO GO CERTIFIED,Single Room,BEST AVAILABLE RATE|QUEEN PLUS SINGLE ROOM - 1X QUEEN - 1X SINGLE BED -20SQM -COVID SAFE GOOD TO GO CERTIFIED
26375,"ACCENTURE|SUPERIOR SINGLE ROOM 30SQM,TERRACE,SHOWER/WC,SOME ROOMS-BATHTUB",Single Room,"ACCENTURE|SUPERIOR SINGLE ROOM 30SQM,TERRACE,SHOWER/WC,SOME ROOMS-BATHTUB"
26376,BEST AVAILABLE BREAKFAST RATE|1 SINGLE ROOM-ENSUITE-FREEWIFI-SATELLITE SMARTTV-BLUETOUTHDABRADIO-MAXOCC1,Single Room,BEST AVAILABLE BREAKFAST RATE|1 SINGLE ROOM-ENSUITE-FREEWIFI-SATELLITE SMARTTV-BLUETOUTHDABRADIO-MAXOCC1
26377,BEST AVAILABLE ROOM ONLY  RATE|1 SINGLE ROOM-ENSUITE-FREEWIFI-SATELLITE SMARTTV-BLUETOUTHDABRADIO-MAXOCC1,Single Room,BEST AVAILABLE ROOM ONLY  RATE|1 SINGLE ROOM-ENSUITE-FREEWIFI-SATELLITE SMARTTV-BLUETOUTHDABRADIO-MAXOCC1
26378,"STAY 3, PAY 2|SUPERIOR SINGLE ROOM.QUEEN BED 248SQFT-23SQM CITY VIEW COMFORTABLE WORKING SPACE SINGLE USE",Single Room,"STAY 3, PAY 2|SUPERIOR SINGLE ROOM.QUEEN BED 248SQFT-23SQM CITY VIEW COMFORTABLE WORKING SPACE SINGLE USE"
26379,"ECONOMY SINGLE ROOM, 1 DOUBLE|BUDGET ROOM: 1 DOUBLE BED300 SQ FEET INTERNET - FREE WIFI ENTERTAINMENT - FLAT-SCREEN TV WITH PREMIUM CHANNELSFOOD DRINK - MICROWAVE  ON REQUEST  AND REFRIGERATOR  ON REQUEST SLEEP - BED SHEETS BATHROOM - PRIVATE BATHROOM, FREE TOILETRIES, AND A SHOWER/TUB COMBINATIONPRACTICAL - IRON/IRONING BOARD AND DESKCOMFORT - AIR CONDITIONING AND DAILY HOUSEKEEPINGNON-SMOKING BREAKFAST EXCLUDED HOTEL BUILT IN: 1957 AIRPORT: 1.72 KM, LAST NAME: MIAMI INTERNATIONAL AIRPORT  MIA , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: JDM AIRPORT: 32.36 KM, LAST NAME: FORT LAUDERDALE HOLLYWOOD INTERNATIONAL AIRPORT  FLL , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: MIA AIRPORT: 99.15 KM, LAST NAME: PALM BEACH INTERNATIONAL AIRPORT PBI , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN CITY/TOWN CENTER: 6.45 KM, LAST NAME: HIALEAH, TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN IRON   IRONING BOARD BUSINESS CENTER TOTAL NUMBER OF ROOMS: 89 HOTEL-OWNED CAR PARK BATHROOM WITH SHOWER SATELLITE TV",Single Room,"ECONOMY SINGLE ROOM, 1 DOUBLE|BUDGET ROOM: 1 DOUBLE BED300 SQ FEET INTERNET - FREE WIFI ENTERTAINMENT - FLAT-SCREEN TV WITH PREMIUM CHANNELSFOOD DRINK - MICROWAVE  ON REQUEST  AND REFRIGERATOR  ON REQUEST SLEEP - BED SHEETS BATHROOM - PRIVATE BATHROOM, FREE TOILETRIES, AND A SHOWER/TUB COMBINATIONPRACTICAL - IRON/IRONING BOARD AND DESKCOMFORT - AIR CONDITIONING AND DAILY HOUSEKEEPINGNON-SMOKING BREAKFAST EXCLUDED HOTEL BUILT IN: 1957 AIRPORT: 1.72 KM, LAST NAME: MIAMI INTERNATIONAL AIRPORT  MIA , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: JDM AIRPORT: 32.36 KM, LAST NAME: FORT LAUDERDALE HOLLYWOOD INTERNATIONAL AIRPORT  FLL , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN, IATA CODE: MIA AIRPORT: 99.15 KM, LAST NAME: PALM BEACH INTERNATIONAL AIRPORT PBI , TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN CITY/TOWN CENTER: 6.45 KM, LAST NAME: HIALEAH, TRAVEL TIME BY PUBLIC TRANSPORT: 0 MIN IRON   IRONING BOARD BUSINESS CENTER TOTAL NUMBER OF ROOMS: 89 HOTEL-OWNED CAR PARK BATHROOM WITH SHOWER SATELLITE TV"
26380,BESTREZ INC DINNER BKST|SINGLE ROOM WITH SINGLE BED,Single Room,BESTREZ INC DINNER BKST|SINGLE ROOM WITH SINGLE BED
26381,CORPORATE RATE BY HOTELREZ BB|SINGLE ROOM WITH SINGLE BED,Single Room,CORPORATE RATE BY HOTELREZ BB|SINGLE ROOM WITH SINGLE BED
26382,GOVERNMENT RATE BY HOTELREZ BB|SINGLE ROOM WITH SINGLE BED,Single Room,GOVERNMENT RATE BY HOTELREZ BB|SINGLE ROOM WITH SINGLE BED
26383,BUSINESS TRAVELLER BY HOTELREZ|SINGLE ROOM WITH SINGLE BED,Single Room,BUSINESS TRAVELLER BY HOTELREZ|SINGLE ROOM WITH SINGLE BED
26384,BESTREZ INC BKST - WIFI - VAT|SINGLE ROOM WITH SINGLE BED,Single Room,BESTREZ INC BKST - WIFI - VAT|SINGLE ROOM WITH SINGLE BED
26385,BESTREZ RO - WIFI - VAT|SINGLE ROOM WITH SINGLE BED,Single Room,BESTREZ RO - WIFI - VAT|SINGLE ROOM WITH SINGLE BED
26386,SEMI FLEXIBLE RATE|BUSINESS SINGLE ROOM SINGL BED 19SQM CITY VIEW  FREE WI-FI,Single Room,SEMI FLEXIBLE RATE|BUSINESS SINGLE ROOM SINGL BED 19SQM CITY VIEW  FREE WI-FI
26387,GENERAL ELECTRIC NEGO RATE|TYPICAL SINGLE ROOM-WIFI-AC -SAFE-DESK-HEATING,Single Room,GENERAL ELECTRIC NEGO RATE|TYPICAL SINGLE ROOM-WIFI-AC -SAFE-DESK-HEATING
26388,BCD STAY AND PLAY 3NT|ECONOMY PETITE SINGLE ROOM 1 TWIN BED 90 SQ FT,Single Room,BCD STAY AND PLAY 3NT|ECONOMY PETITE SINGLE ROOM 1 TWIN BED 90 SQ FT
26389,PREFERRED CONSORTIA RATE|SUPERIOR INDIVIDUAL SINGLE ROOM,Single Room,PREFERRED CONSORTIA RATE|SUPERIOR INDIVIDUAL SINGLE ROOM
26390,CWT SMALLBIZ -24HR CXL LATE CK|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK,Single Room,CWT SMALLBIZ -24HR CXL LATE CK|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK
26391,FLEXIBLE RATE - ROOM ONLY|SUPERIOR SINGLE ROOM-SINGLE BED-18 SQM-AC-FREE WIFI-BATHROOM AMENITIES SET-MINIBAR-SAFE,Single Room,FLEXIBLE RATE - ROOM ONLY|SUPERIOR SINGLE ROOM-SINGLE BED-18 SQM-AC-FREE WIFI-BATHROOM AMENITIES SET-MINIBAR-SAFE
26392,BUSINESS TARIFF|BUSINESS SINGLE ROOM * FRENCH BED * SKY TV * AIR CON * SAFE,Single Room,BUSINESS TARIFF|BUSINESS SINGLE ROOM * FRENCH BED * SKY TV * AIR CON * SAFE
26393,BEST AVAILABLE FLEXIBLE RATE|BUSINESS SINGLE ROOM * FRENCH BED * SKY TV * AIR CON * SAFE,Single Room,BEST AVAILABLE FLEXIBLE RATE|BUSINESS SINGLE ROOM * FRENCH BED * SKY TV * AIR CON * SAFE
26394,SPECIAL DEAL ROOM ONLY|SUPERIOR SINGLE ROOM-SINGLE BED-18 SQM-AC-FREE WIFI-BATHROOM AMENITIES SET-MINIBAR-SAFE,Single Room,SPECIAL DEAL ROOM ONLY|SUPERIOR SINGLE ROOM-SINGLE BED-18 SQM-AC-FREE WIFI-BATHROOM AMENITIES SET-MINIBAR-SAFE
26395,"DINNER BED AND BKFST FULLY|FLEXIBLE RATE INCLUDES BREAKFAST AND THREE SINGLE ROOM NONSMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH",Single Room,"DINNER BED AND BKFST FULLY|FLEXIBLE RATE INCLUDES BREAKFAST AND THREE SINGLE ROOM NONSMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH"
26396,CCS PUBLIC SECTOR RATE|SINGLE ROOM WITH 1 SINGLE BED SINGLE ROOM WITH 1 SINGLE BED ROOM ENGLISH BF WIFI AND COMM AT 8PCT EX VAT LTE CXL OR NO SHOW 1NT NET RATE CHARGE PLUS VAT,Single Room,CCS PUBLIC SECTOR RATE|SINGLE ROOM WITH 1 SINGLE BED SINGLE ROOM WITH 1 SINGLE BED ROOM ENGLISH BF WIFI AND COMM AT 8PCT EX VAT LTE CXL OR NO SHOW 1NT NET RATE CHARGE PLUS VAT
26397,FLEXIBLE RATE - BREAKFAST INCL|SUPERIOR SINGLE ROOM-SINGLE BED-18 SQM-AC-FREE WIFI-BATHROOM AMENITIES SET-MINIBAR-SAFE,Single Room,FLEXIBLE RATE - BREAKFAST INCL|SUPERIOR SINGLE ROOM-SINGLE BED-18 SQM-AC-FREE WIFI-BATHROOM AMENITIES SET-MINIBAR-SAFE
26398,"DINNER BED AND BKFST FULLY|FLEXIBLE RATE INCLUDES BREAKFAST AND THREE SINGLE ROOM SMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH COMPLIMENTARY",Single Room,"DINNER BED AND BKFST FULLY|FLEXIBLE RATE INCLUDES BREAKFAST AND THREE SINGLE ROOM SMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH COMPLIMENTARY"
26399,"ACCENTURE|COMFORT SINGLE ROOM 20SQM,SHOWER/WC, SOME ROOMS-BATH TUB,BALCONY",Single Room,"ACCENTURE|COMFORT SINGLE ROOM 20SQM,SHOWER/WC, SOME ROOMS-BATH TUB,BALCONY"
26400,CWT BUSINESS RATE|ECONOMY PETITE SINGLE ROOM 1 TWIN BED 90 SQ FT,Single Room,CWT BUSINESS RATE|ECONOMY PETITE SINGLE ROOM 1 TWIN BED 90 SQ FT
26401,"MEMBER PACKAGE RATE|MEMBER RATE PACKAGE, SINGLE ROOM, SMALLER GUEST ROOM, 1 QUEEN, MAIN BUILDING",Single Room,"MEMBER PACKAGE RATE|MEMBER RATE PACKAGE, SINGLE ROOM, SMALLER GUEST ROOM, 1 QUEEN, MAIN BUILDING"
26402,BCD TRAVEL CONSORTIA|SINGLE ROOM FULL SIZE BED 140-200SQFT PRIVATE BATHROOM - FREE-WIFI-SAFE-MIN BAR-FRIDG,Single Room,BCD TRAVEL CONSORTIA|SINGLE ROOM FULL SIZE BED 140-200SQFT PRIVATE BATHROOM - FREE-WIFI-SAFE-MIN BAR-FRIDG
26403,GAP INC.|SINGLE ROOM FULL SIZE BED 140-200SQFT PRIVATE BATHROOM - FREE-WIFI-SAFE-MIN BAR-FRIDG,Single Room,GAP INC.|SINGLE ROOM FULL SIZE BED 140-200SQFT PRIVATE BATHROOM - FREE-WIFI-SAFE-MIN BAR-FRIDG
26404,"BEST AVAILABLE RATE ROOM ONLY|SINGLE ROOM, 15M2, SINGLE BED, AC, FLAT-SCREEN TV, SAFE, WALK-IN SHOWER, HAIRDRYER, WARDROBE OR CLOSET, SOUNDPROOF, PARQUET OR CARPETED",Single Room,"BEST AVAILABLE RATE ROOM ONLY|SINGLE ROOM, 15M2, SINGLE BED, AC, FLAT-SCREEN TV, SAFE, WALK-IN SHOWER, HAIRDRYER, WARDROBE OR CLOSET, SOUNDPROOF, PARQUET OR CARPETED"
26405,"BOOK NOW, PAY LATER BKFST|SINGLE ROOM SMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH COMPLIMENTARY",Single Room,"BOOK NOW, PAY LATER BKFST|SINGLE ROOM SMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH COMPLIMENTARY"
26406,"BOOK NOW, PAY LATER BKFST|SINGLE ROOM NONSMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH",Single Room,"BOOK NOW, PAY LATER BKFST|SINGLE ROOM NONSMOKING ELEGANCY WITH COMFORT AND RELAXATION 24 SQM ROOM FEATURING ONE BED, WORKING DESK WITH"
26407,ADVANCE PURCHASE RATE - PREPAY|COMFORT SINGLE ROOM 26SQM REFURBISHED FLOORS 1 TO 9  FREE WIFI ROOM ONLY / VAT / SERVICE INCLUDED. FULL PREPAYMENT / PARTLY REFUNDABLE,Single Room,ADVANCE PURCHASE RATE - PREPAY|COMFORT SINGLE ROOM 26SQM REFURBISHED FLOORS 1 TO 9  FREE WIFI ROOM ONLY / VAT / SERVICE INCLUDED. FULL PREPAYMENT / PARTLY REFUNDABLE
26408,"AMERICAN AUTOMOBILE ASSOCIATIO|SINGLE ROOM WITH 2 QUEEN BEDS, 50 TV, REFRIGERATOR, COURTYARD VIEW, SHOWER ONLY",Single Room,"AMERICAN AUTOMOBILE ASSOCIATIO|SINGLE ROOM WITH 2 QUEEN BEDS, 50 TV, REFRIGERATOR, COURTYARD VIEW, SHOWER ONLY"
26409,"DAILY RATE|SINGLE ROOM WITH 2 QUEEN BEDS, 50 TV, REFRIGERATOR, COURTYARD VIEW, SHOWER ONLY",Single Room,"DAILY RATE|SINGLE ROOM WITH 2 QUEEN BEDS, 50 TV, REFRIGERATOR, COURTYARD VIEW, SHOWER ONLY"
26410,"AMERICAN AUTOMOBILE ASSOCIATIO|RENOVATED SINGLE ROOM WITH 2 QUEEN BEDS, SHOWER ONLY, REFRIGERATOR, 50  FLAT SCREEN TV,",Single Room,"AMERICAN AUTOMOBILE ASSOCIATIO|RENOVATED SINGLE ROOM WITH 2 QUEEN BEDS, SHOWER ONLY, REFRIGERATOR, 50  FLAT SCREEN TV,"
26411,"DAILY RATE|RENOVATED SINGLE ROOM WITH 2 QUEEN BEDS, SHOWER ONLY, REFRIGERATOR, 50  FLAT SCREEN TV,",Single Room,"DAILY RATE|RENOVATED SINGLE ROOM WITH 2 QUEEN BEDS, SHOWER ONLY, REFRIGERATOR, 50  FLAT SCREEN TV,"
26412,"ADVANCED PURCHASE RATE ROOM ON|SINGLE ROOM, 15M2, SINGLE BED, AC, FLAT-SCREEN TV, SAFE, WALK-IN SHOWER, HAIRDRYER, WARDROBE OR CLOSET, SOUNDPROOF, PARQUET OR CARPETED",Single Room,"ADVANCED PURCHASE RATE ROOM ON|SINGLE ROOM, 15M2, SINGLE BED, AC, FLAT-SCREEN TV, SAFE, WALK-IN SHOWER, HAIRDRYER, WARDROBE OR CLOSET, SOUNDPROOF, PARQUET OR CARPETED"
26413,DAILY RATE WITH SPA ACCESS|SINGLE ROOM SUPERIOR269 FT2  25 M2 COURTYAR D OR FORESET VIEW,Single Room,DAILY RATE WITH SPA ACCESSIBLE|SINGLE ROOM SUPERIOR269 FT2  25 M2 COURTYAR D OR FORESET VIEW
26414,BREAKFAST INCLUSIVE WITH SPA A|SINGLE ROOM SUPERIOR269 FT2  25 M2 COURTYAR D OR FORESET VIEW,Single Room,BREAKFAST INCLUSIVE WITH SPA A|SINGLE ROOM SUPERIOR269 FT2  25 M2 COURTYAR D OR FORESET VIEW
26415,ADVANCE PURCHASE|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK,Single Room,ADVANCE PURCHASE|SINGLE ROOM FREE WIFI - 55 INCH HD TV - ALARM CLOCK
26416,GENERAL ELECTRIC COMPANY RATE|WITH BREAKFAST AND INTERNET FOR SINGLE ROOM. 2 SINGLE BEDS GRANDE DELUXE RELAX IN OUR 45SQM ROOM OFFERING SKYLINE VIEW OF BANGKOK.AVAILABLE AS 2 SINGLE BEDS WITH,Single Room,GENERAL ELECTRIC COMPANY RATE|WITH BREAKFAST AND INTERNET FOR SINGLE ROOM. 2 SINGLE BEDS GRANDE DELUXE RELAX IN OUR 45SQM ROOM OFFERING SKYLINE VIEW OF BANGKOK.AVAILABLE AS 2 SINGLE BEDS WITH
26417,"BEST AVAILABLE RATE|SINGLE ROOM SINGLE ROOM, WITH SINGLE BED BEST AVAILABLE RATE",Single Room,"BEST AVAILABLE RATE|SINGLE ROOM SINGLE ROOM, WITH SINGLE BED BEST AVAILABLE RATE"
26418,GENERAL ELECTRIC COMPANY RATE|WITH BREAKFAST AND INTERNET FOR SINGLE ROOM. STANDARD ROOM A 45-SQUARE-METER ROOM OFFERING FINE VIEWS OF BUSTLING BANGKOK. WHEN YOU ARRIVE WE WILL DO OUR BEST TO,Single Room,GENERAL ELECTRIC COMPANY RATE|WITH BREAKFAST AND INTERNET FOR SINGLE ROOM. STANDARD ROOM A 45-SQUARE-METER ROOM OFFERING FINE VIEWS OF BUSTLING BANGKOK. WHEN YOU ARRIVE WE WILL DO OUR BEST TO
26419,GENERAL ELECTRIC COMPANY RATE|WITH BREAKFAST AND INTERNET FOR SINGLE ROOM. 2 QUEEN BEDS GRANDE DELUXE OUR 45SQM ROOM OFFERING SKYLINE VIEWS OF BANGKOK IS AVAILABLE WITH 2 SINGLE QUEEN BEDS AND,Single Room,GENERAL ELECTRIC COMPANY RATE|WITH BREAKFAST AND INTERNET FOR SINGLE ROOM. 2 QUEEN BEDS GRANDE DELUXE OUR 45SQM ROOM OFFERING SKYLINE VIEWS OF BANGKOK IS AVAILABLE WITH 2 SINGLE QUEEN BEDS AND
26420,"BED AND BREAKFAST|SINGLE ROOM SINGLE ROOM, WITH SINGLE BED BED AND BREAKFAST",Single Room,"BED AND BREAKFAST|SINGLE ROOM SINGLE ROOM, WITH SINGLE BED BED AND BREAKFAST"
26421,GENERAL ELECTRIC COMPANY RATE|WITH BREAKFAST AND INTERNET FOR SINGLE ROOM. 1 KING BED GRANDE DELUXE RELAX IN OUR 45SQM ROOM OFFERING SKYLINE VIEW OF BANGKOK.AVAILABLE AS KING-SIZED BED WITH,Single Room,GENERAL ELECTRIC COMPANY RATE|WITH BREAKFAST AND INTERNET FOR SINGLE ROOM. 1 KING BED GRANDE DELUXE RELAX IN OUR 45SQM ROOM OFFERING SKYLINE VIEW OF BANGKOK.AVAILABLE AS KING-SIZED BED WITH
26422,NON REF ROOM AND BREAKFAST INC|REFURBISHED SUPERIOR SINGLE ROOM WITH AC SINGLE BED FREE HIGH SPEED WIFI FREE WATER ROOM AND BREAKFAST INC VAT WIFI GYM FULLY NON REFUNDABLE RATE,Single Room,NON REF ROOM AND BREAKFAST INC|REFURBISHED SUPERIOR SINGLE ROOM WITH AC SINGLE BED FREE HIGH SPEED WIFI FREE WATER ROOM AND BREAKFAST INC VAT WIFI GYM FULLY NON REFUNDABLE RATE
26423,NON REF ROOM AND BREAKFAST INC|REFURBISHED SUPERIOR COSY SINGLE ROOM SINGLE BED FREE HIGH SPEED WIFI FREE WATER ROOM AND BREAKFAST INC VAT WIFI GYM FULLY NON REFUNDABLE RATE,Single Room,NON REF ROOM AND BREAKFAST INC|REFURBISHED SUPERIOR COSY SINGLE ROOM SINGLE BED FREE HIGH SPEED WIFI FREE WATER ROOM AND BREAKFAST INC VAT WIFI GYM FULLY NON REFUNDABLE RATE
26424,CCS PUBLIC SECTOR RATE BED . B|INDIVIDUAL SINGLE ROOM RATES INCLUDE VAT AND BREAKFAST,Single Room,CCS PUBLIC SECTOR RATE BED . B|INDIVIDUAL SINGLE ROOM RATES INCLUDE VAT AND BREAKFAST
26425,BEST FLEXIBLE RATE|SINGLE ROOM QUEEN BED 140 CM SOUNDPROOF WIFI FREE COFFEE MACHINE,Single Room,BEST FLEXIBLE RATE|SINGLE ROOM QUEEN BED 140 CM SOUNDPROOF WIFI FREE COFFEE MACHINE
26426,BEST AVAILABLE RATE|COMFORT SINGLE ROOM  IN ANNEX WITH SINGLE BED * FREE WIFI * FLAT SCREEN * SAFE * MINIBAR,Single Room,BEST AVAILABLE RATE|COMFORT SINGLE ROOM  IN ANNEX WITH SINGLE BED * FREE WIFI * FLAT SCREEN * SAFE * MINIBAR
26427,JP MORGAN CHASE|SUPERIOR SINGLE ROOM.QUEEN BED 248SQFT-23SQM CITY VIEW COMFORTABLE WORKING SPACE SINGLE USE,Single Room,JP MORGAN CHASE|SUPERIOR SINGLE ROOM.QUEEN BED 248SQFT-23SQM CITY VIEW COMFORTABLE WORKING SPACE SINGLE USE
26428,"CCS PUBLIC SECTOR|INDIVIDUAL SINGLE ROOM RATES INCLUDE VAT, ROOM ONLY",Single Room,"CCS PUBLIC SECTOR|INDIVIDUAL SINGLE ROOM RATES INCLUDE VAT, ROOM ONLY"
26429,"SPECIAL RATE MIN. STAY 3N|BUSINESS SINGLE ROOM, SINGLE BED, AIR CONDITIONING, LCD SATELLITE TV, FREE INTERNET, MINIBAR, SPACIOUS BATHROOM, SHOWER OR BATH,",Single Room,"SPECIAL RATE MIN. STAY 3N|BUSINESS SINGLE ROOM, SINGLE BED, AIR CONDITIONING, LCD SATELLITE TV, FREE INTERNET, MINIBAR, SPACIOUS BATHROOM, SHOWER OR BATH,"
26430,"CCS PUBLIC SECTOR RATE DINNER-|INDIVIDUAL SINGLE ROOM RATES INCLUDE VAT, BREAKFAST AND DINNER",Single Room,"CCS PUBLIC SECTOR RATE DINNER-|INDIVIDUAL SINGLE ROOM RATES INCLUDE VAT, BREAKFAST AND DINNER"
26431,SPECIAL OFFER|BUFFET BREAKFAST 16.00 EUR SINGLE ROOM - SINGLE BED - BATH AND SHOWER,Single Room,SPECIAL OFFER|BUFFET BREAKFAST 16.00 EUR SINGLE ROOM - SINGLE BED - BATH AND SHOWER
26432,CORPORATE RATE BY HOTELREZ RO|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE,Single Room,CORPORATE RATE BY HOTELREZ RO|SINGLE ROOM - 1 SINGLE BED - FREE WIFI SMART LED TV - PHONE - SAFE
